22;331;35c;490;
76;327;349;d9a0;
77;328;349;df48;
77;324;34a;e4ec;
79;325;347;ea90;
7a;327;347;f034;
7b;323;344;f5dc;
7d;325;346;fb80;
7f;325;343;124;
80;323;344;674;
81;324;341;bc4;
82;324;341;1114;
83;323;343;16b8;
85;323;343;1c60;
87;324;342;2204;
88;321;340;27a8;
89;321;341;2d4c;
8b;321;340;32f4;
8c;321;33d;3898;
8e;31d;33e;3e3c;
8f;31f;33d;43e0;
91;320;33d;4988;
92;323;33c;4f2c;
93;323;33d;54d0;
94;320;33a;5a74;
96;320;33b;6020;
97;321;33c;65c0;
98;320;339;6b64;
9a;31f;339;7108;
9c;31f;33a;76b0;
9c;320;33b;7c54;
9e;31e;338;81f8;
9f;31f;338;879c;
a1;321;33a;8d44;
a2;31f;337;92e8;
a3;320;335;988c;
a5;31d;333;9e30;
a6;31f;336;a3d8;
a8;31f;334;a97c;
a7;31e;335;af20;
a9;31d;333;b4c4;
ab;31f;332;ba6c;
ac;31f;334;c014;
ae;31c;332;c5b4;
af;31c;332;cb58;
af;31c;332;d100;
b1;319;331;d6a4;
b2;31d;32f;dc48;
b4;31a;32f;e1ec;
b5;31b;332;e794;
b6;31a;330;ed38;
b6;318;32f;f2dc;
b9;317;32e;f880;
ba;317;32d;fe28;
ba;318;330;3cc;
ba;316;32b;91c;
bd;315;32c;e6c;
bc;316;32c;13bc;
be;314;32c;1960;
bf;316;32a;1f04;
c1;318;32b;24ac;
c2;317;329;2a50;
c3;318;329;2ff4;
c4;316;328;3598;
c5;315;329;3b40;
c6;318;325;40e4;
c7;316;326;4688;
c9;316;327;4c2c;
ca;315;328;51d4;
ca;318;326;5778;
ca;317;325;5d1c;
cc;317;326;62c0;
cc;315;322;6868;
ce;317;324;6e0c;
cf;317;323;73b0;
cf;318;323;7954;
d0;313;322;7efc;
d0;316;323;84a0;
d2;316;321;8a44;
d2;315;321;8fe8;
d3;313;321;9590;
d4;315;322;9b34;
d5;314;321;a0d8;
d6;316;322;a67c;
d6;315;322;ac24;
d7;312;320;b1c8;
d8;313;322;b76c;
d9;314;320;bd10;
d9;310;320;c2b8;
da;312;31d;c85c;
da;312;31d;ce00;
dc;30f;320;d3a4;
dc;313;31d;d94c;
dc;310;31f;def0;
dd;311;322;e494;
dd;312;322;ea38;
dd;311;31e;efe0;
de;30f;31d;f584;
df;310;31e;fb28;
de;312;31f;cc;
df;30f;31d;5c8;
df;315;31d;b18;
e1;30f;31d;1068;
e0;310;31e;160c;
e1;311;31d;1bb4;
e1;310;31f;2158;
e3;312;31e;26fc;
e3;30e;31d;2ca0;
e2;310;31d;3248;
e1;310;31c;37ec;
e3;312;31e;3d90;
e4;310;31d;4334;
e3;313;31f;48dc;
e4;311;31d;4e80;
e5;30e;31e;5424;
e5;314;31e;59c8;
e4;312;31e;5f70;
e4;312;31f;6514;
e5;312;31d;6ab8;
e5;312;31f;705c;
e5;310;31d;7604;
e5;313;31d;7ba8;
e5;310;31f;814c;
e5;310;31c;86f0;
e5;311;31f;8c98;
e4;311;31d;923c;
e5;310;31d;97e0;
e6;313;31f;9d84;
e4;310;31d;a32c;
e6;311;31e;a8d0;
e5;311;31d;ae74;
e4;311;31e;b420;
e4;310;31c;b9c0;
e5;312;31e;bf64;
e4;312;31b;c508;
e4;311;31f;caac;
e4;311;31d;d054;
e4;312;31d;d5f8;
e3;311;31d;db9c;
e4;311;31d;e140;
e2;312;31e;e6e8;
e3;30f;31d;ec8c;
e3;311;31f;f230;
e1;30f;31d;f7d4;
e1;311;31e;fd7c;
e2;311;31d;320;
e0;310;31f;870;
e0;312;31c;dc0;
e0;312;31d;1310;
df;310;31f;18b4;
df;311;31d;1e58;
de;312;31d;2404;
de;312;31e;29a4;
de;30f;31c;2f48;
de;310;31e;34ec;
dc;311;31c;3a94;
dd;311;31f;4038;
dc;311;31c;45dc;
db;314;31d;4b80;
db;311;31d;5128;
da;312;31e;56cc;
d9;311;31b;5c70;
d8;311;31e;6214;
d7;311;320;67bc;
d7;312;31d;6d60;
d7;311;31d;7304;
d6;313;31f;78a8;
d4;310;31d;7e50;
d3;30f;31e;83f4;
d3;311;31d;8998;
d2;310;31c;8f3c;
d1;310;31d;94e4;
d0;30f;31c;9a88;
cf;30f;31d;a02c;
ce;311;31d;a5d0;
ce;312;31f;ab78;
cd;311;31f;b11c;
cd;311;31c;b6c0;
cb;311;31d;bc64;
ca;310;31d;c20c;
c9;310;31d;c7b0;
c9;311;31c;cd54;
c7;312;31c;d2f8;
c7;30f;31e;d8a0;
c5;312;319;de44;
c3;310;31d;e3e8;
c4;310;31d;e98c;
c3;310;31d;ef34;
c1;311;31d;f4d8;
c0;30e;31c;fa7c;
bf;313;31e;20;
bf;314;31b;51c;
bd;310;31e;a6c;
bb;310;31e;fbc;
ba;312;31c;150c;
b9;310;31c;1ab0;
b9;310;31e;2058;
b7;311;31d;25fc;
b5;312;31e;2ba0;
b5;310;31e;3144;
b4;312;31c;36ec;
b2;312;31d;3c90;
b1;310;31e;4234;
b1;30f;31f;47d8;
af;313;31d;4d80;
ad;30e;31e;5324;
ad;310;31e;58c8;
ac;312;31a;5e6c;
aa;311;31c;6418;
a9;311;31e;69b8;
a8;312;31d;6f5c;
a7;311;320;7500;
a5;311;31d;7aa8;
a3;310;31e;804c;
a3;312;31e;85f0;
a1;311;31c;8b94;
a0;310;31e;913c;
9e;311;31c;96e0;
9d;311;31d;9c84;
9b;30f;31c;a228;
9a;30f;31d;a7d0;
9a;311;31e;ad74;
98;311;31d;b318;
96;30f;31c;b8bc;
95;310;31b;be64;
93;30f;31e;c40c;
93;311;31e;c9ac;
91;310;31d;cf50;
8f;311;31e;d4f8;
8f;310;31e;da9c;
8d;311;31e;e040;
8c;313;31e;e5e4;
8a;312;31d;eb8c;
89;312;31c;f130;
87;311;31e;f6d4;
86;30f;31f;fc78;
84;312;31e;220;
83;311;322;770;
82;311;31e;cc0;
80;312;31e;1210;
7f;311;31d;17b4;
7e;311;31f;1d58;
7c;313;320;22fc;
7a;311;31f;28a4;
7a;310;31f;2e48;
78;313;31f;33ec;
77;311;320;3990;
76;310;320;3f38;
74;311;320;44dc;
73;312;324;4a80;
72;310;322;5024;
70;311;323;55cc;
6f;311;323;5b70;
6e;311;324;6114;
6c;311;326;66b8;
6b;314;326;6c60;
69;312;326;7204;
67;313;328;77a8;
67;314;327;7d4c;
65;313;327;82f4;
64;313;328;8898;
62;312;32a;8e3c;
61;314;32c;93e0;
60;317;32a;9988;
5e;315;32b;9f2c;
5d;315;32c;a4d0;
5b;316;32c;aa74;
5a;318;32f;b020;
59;316;32f;b5c0;
58;319;330;bb64;
57;318;330;c108;
55;318;332;c6b0;
54;319;331;cc54;
53;31a;332;d1f8;
52;318;334;d79c;
4f;31e;333;dd44;
4e;31b;336;e2e8;
4e;31b;336;e88c;
4d;31c;336;ee30;
4c;321;337;f3d8;
4b;31d;339;f97c;
49;31d;337;ff20;
48;31e;337;4c4;
46;321;33a;a14;
46;31f;33b;f64;
44;320;33a;14b4;
43;31f;33a;1a5c;
42;322;33d;2004;
41;322;33e;25a4;
40;324;33e;2b48;
3f;325;340;30f0;
3e;324;33f;3694;
3e;325;340;3c38;
3c;327;341;41dc;
3a;325;341;4784;
3a;326;344;4d28;
39;327;343;52cc;
37;326;341;5870;
37;327;343;5e18;
36;32c;345;63bc;
35;329;345;6960;
34;328;346;6f04;
33;327;343;74ac;
32;329;347;7a50;
32;327;347;7ff4;
30;327;344;8598;
2f;328;346;8b40;
2f;328;347;90e4;
2d;328;348;9688;
2c;329;349;9c2c;
2c;328;348;a1d4;
2b;328;34a;a778;
2a;32c;349;ad1c;
29;32a;34a;b2c0;
29;32c;34c;b868;
28;32c;34b;be0c;
26;329;34c;c3b0;
27;32d;34c;c954;
26;32b;34d;cefc;
25;32b;34c;d4a0;
24;32d;34d;da44;
24;32d;34d;dfe8;
23;32d;34f;e590;
22;330;351;eb34;
22;32d;34d;f0d8;
21;32d;34d;f67c;
21;330;34f;fc24;
20;32f;352;1c8;
20;32e;34f;718;
20;32f;352;c68;
1f;32f;351;11b8;
1f;32f;351;175c;
1d;332;351;1d00;
1d;332;351;22a8;
1d;32f;352;284c;
1d;331;354;2df0;
1b;330;350;3394;
1b;333;354;393c;
1c;330;353;3ee0;
1b;332;353;4484;
1b;330;357;4a28;
1a;335;350;4fd0;
1a;331;355;5574;
1a;331;354;5b18;
1a;331;353;60bc;
1a;331;357;6664;
1a;331;353;6c0c;
1a;331;356;71ac;
19;332;355;7750;
1a;330;356;7cf8;
19;332;358;829c;
19;331;355;8840;
1a;330;356;8de4;
19;331;357;938c;
18;332;35b;9930;
19;32f;356;9ed4;
19;330;358;a478;
19;330;357;aa20;
19;330;358;afc4;
19;333;35a;b568;
19;331;357;bb0c;
19;32f;35a;c0b4;
19;331;358;c658;
1a;331;35a;cbfc;
19;332;359;d1a0;
1a;333;355;d748;
1b;333;357;dcec;
1a;331;35c;e290;
1a;331;358;e834;
1b;332;359;eddc;
1b;331;35a;f380;
1b;330;359;f924;
1c;331;358;fec8;
1d;331;35a;470;
1c;332;357;9c0;
1d;337;358;f10;
1e;330;35a;1460;
1d;331;359;1a04;
1f;332;359;1fa8;
1f;331;35a;254c;
1f;332;358;2af4;
1f;333;35b;3098;
20;32f;35a;363c;
21;332;35a;3be0;
20;334;358;4188;
23;331;359;472c;
22;336;359;4cd0;
23;331;359;5274;
25;331;35c;5820;
25;333;359;5dc0;
24;334;35a;6364;
26;331;359;6908;
26;333;354;6eb0;
27;32f;359;7454;
29;331;35c;79f8;
29;331;358;7f9c;
2a;334;35a;8544;
2b;331;35b;8ae8;
2c;331;359;908c;
2d;332;35a;9630;
2e;330;35c;9bd8;
2e;32f;359;a17c;
2f;332;35a;a720;
31;331;35a;acc4;
30;332;358;b26c;
32;32f;358;b814;
33;330;358;bdb4;
34;332;357;c358;
35;333;357;c900;
36;330;357;cea4;
37;331;358;d448;
38;331;35b;d9ec;
39;330;356;df94;
3a;331;358;e538;
3b;334;357;eadc;
3d;331;357;f080;
3e;331;356;f628;
3e;331;357;fbcc;
40;331;357;170;
41;332;353;6c0;
41;331;356;c18;
44;331;358;1160;
45;332;356;1704;
45;331;358;1cac;
47;331;358;2250;
48;32f;355;27f4;
49;32f;358;2d98;
4b;32f;354;3340;
4c;32f;354;38e4;
4d;32f;353;3e88;
4e;32d;354;442c;
50;32e;353;49d4;
51;330;353;4f78;
52;32d;354;551c;
54;330;34f;5ac0;
55;331;351;6068;
57;32d;351;660c;
58;32d;351;6bb0;
59;32c;353;7154;
5b;32d;34f;76fc;
5d;332;34e;7ca0;
5d;32c;351;8244;
5f;329;354;87e8;
60;32a;350;8d90;
62;328;34d;9334;
63;328;34f;98d8;
65;32b;350;9e7c;
66;328;34d;a424;
68;328;34f;a9c8;
68;327;34c;af6c;
6a;326;349;b510;
6c;324;34c;bab8;
6d;326;34b;c05c;
6f;328;34a;c600;
71;325;348;cba4;
71;326;34a;d14c;
73;326;348;d6f0;
75;323;347;dc94;
76;323;348;e238;
77;326;348;e7e0;
79;325;347;ed84;
7a;326;346;f328;
7c;326;346;f8cc;
7e;325;342;fe74;
7f;324;346;41c;
80;324;345;968;
81;324;343;eb8;
83;323;343;140c;
84;322;341;19ac;
87;31d;344;1f50;
88;321;341;24f8;
89;322;343;2a9c;
8b;321;343;3040;
8b;323;33e;35e4;
8d;31f;33e;3b8c;
8f;31f;340;4130;
90;323;33b;46d4;
91;320;33a;4c78;
93;31f;33d;5220;
95;322;33c;57c4;
96;320;33b;5d68;
98;31d;339;630c;
99;320;33a;68b4;
9a;31e;33a;6e58;
9c;320;339;73fc;
9d;31e;338;79a0;
9f;320;339;7f48;
a1;31f;338;84ec;
a1;322;33b;8a90;
a3;322;335;9034;
a5;320;335;95dc;
a6;31d;335;9b80;
a8;31f;336;a124;
a9;31b;335;a6c8;
aa;31f;334;ac70;
ab;31d;333;b214;
ad;31c;334;b7b8;
ae;31d;334;bd5c;
ae;31c;332;c304;
b0;31a;330;c8a8;
b3;31b;330;ce4c;
b3;31a;32e;d3f0;
b4;318;330;d998;
b6;31a;32d;df3c;
b7;317;32c;e4e0;
b8;315;32e;ea84;
b9;318;32d;f02c;
b9;317;32a;f5d0;
bb;316;32c;fb74;
bc;318;32c;118;
bf;315;32e;668;
bf;318;32a;bb8;
c0;317;32a;1108;
c2;318;32b;16b0;
c3;317;329;1c54;
c4;31b;328;21f8;
c5;318;328;279c;
c6;317;328;2d44;
c7;318;327;32e8;
c8;318;327;388c;
c9;318;328;3e30;
ca;319;327;43d8;
cb;317;327;497c;
cc;314;323;4f20;
ce;317;328;54c4;
ce;315;324;5a6c;
d0;315;325;6014;
cf;317;324;65b4;
d1;316;321;6b58;
d2;316;322;7100;
d2;318;321;76a4;
d3;315;321;7c48;
d4;314;322;81ec;
d5;313;321;8794;
d5;314;31f;8d38;
d7;310;320;92dc;
d7;310;31e;9880;
d8;314;31d;9e28;
d9;313;322;a3cc;
da;312;31e;a970;
db;312;324;af14;
db;310;320;b4bc;
dc;313;321;ba60;
dc;311;31e;c00c;
dd;311;320;c5a8;
de;315;31e;cb50;
de;311;31d;d0f4;
de;311;321;d698;
df;313;320;dc3c;
e0;313;31e;e1e4;
e0;312;31b;e788;
e0;30f;31c;ed2c;
e0;312;31b;f2d0;
e2;311;31d;f878;
e2;311;31c;fe1c;
e2;311;31c;3c0;
e3;311;31d;910;
e3;30f;31f;e60;
e3;311;31b;13b0;
e4;313;31d;1954;
e3;312;31c;1efc;
e4;314;31c;24a0;
e4;311;31e;2a44;
e5;317;31c;2fe8;
e4;312;31a;3590;
e5;311;31c;3b34;
e5;311;31d;40d8;
e5;311;31c;467c;
e5;310;31c;4c24;
e6;312;31c;51c8;
e6;30f;31d;576c;
e6;312;31c;5d10;
e6;312;31c;62b8;
e5;314;31a;685c;
e5;30e;31a;6e00;
e5;311;31c;73a4;
e5;312;31b;794c;
e6;30f;31c;7ef0;
e5;313;319;8494;
e5;30f;319;8a38;
e5;30f;31b;8fe0;
e5;311;31c;9584;
e4;312;31b;9b28;
e4;311;31b;a0cc;
e5;30e;319;a674;
e4;311;31a;ac1c;
e3;310;31c;b1bc;
e4;30f;31b;b760;
e3;311;31a;bd08;
e3;313;31c;c2ac;
e2;313;31a;c850;
e2;30f;31b;cdf4;
e2;311;31e;d39c;
e2;311;31b;d940;
e0;312;318;dee4;
e1;311;31b;e488;
df;312;31b;ea30;
e0;312;319;efd4;
de;311;31c;f578;
df;312;31c;fb1c;
dd;311;31b;c4;
de;312;31c;5bc;
dc;312;31a;b0c;
dc;311;31a;105c;
db;311;31d;1604;
db;312;317;1ba8;
da;310;31e;214c;
da;311;31a;26f0;
d8;30e;31b;2c98;
d8;311;31b;323c;
d8;315;31a;37e0;
d6;311;31a;3d84;
d6;314;31c;432c;
d5;314;319;48d0;
d4;310;31b;4e74;
d3;30f;31a;5420;
d3;312;31b;59c0;
d1;310;31b;5f64;
d1;311;31c;6508;
cf;314;31a;6aac;
ce;311;317;7054;
ce;30f;31b;75f8;
cd;313;319;7b9c;
cb;312;31a;8140;
cb;311;31c;86e8;
ca;312;31a;8c8c;
c8;314;31d;9230;
c7;310;31b;97d4;
c7;313;31a;9d7c;
c5;313;31b;a320;
c5;30f;31a;a8c4;
c3;311;31a;ae68;
c3;30e;318;b414;
c1;310;31c;b9b4;
bf;313;31c;bf58;
bf;310;31b;c4fc;
be;310;31c;caa4;
bd;311;319;d048;
ba;313;31b;d5ec;
ba;30f;31c;db90;
b9;311;317;e138;
b7;310;31b;e6dc;
b7;310;31d;ec80;
b5;311;31a;f224;
b3;310;31a;f7cc;
b2;311;31b;fd70;
b1;311;31a;314;
af;30f;31a;864;
ae;310;319;db4;
ad;313;319;1304;
ac;311;318;18a8;
aa;30f;319;1e50;
a9;312;319;23f4;
a7;310;31b;2998;
a7;310;318;2f3c;
a5;312;319;34e4;
a4;30f;31a;3a88;
a2;310;31b;402c;
a1;30f;319;45d0;
9f;311;31b;4b78;
9e;30f;31a;511c;
9c;313;31b;56c0;
9b;314;31b;5c64;
9a;311;31b;620c;
98;312;318;67b0;
97;311;319;6d54;
96;310;31b;72f8;
94;311;31c;78a0;
92;30f;31b;7e44;
91;311;31a;83e8;
8f;313;31c;898c;
8e;311;31b;8f34;
8c;30f;31c;94d8;
8b;312;31a;9a7c;
8a;310;31b;a020;
89;310;31c;a5c8;
87;313;31b;ab6c;
85;312;31a;b110;
84;30f;31a;b6b4;
82;310;31b;bc5c;
80;312;31b;c200;
80;313;31b;c7a4;
7e;310;31c;cd48;
7c;312;31b;d2f0;
7b;311;31c;d894;
7a;311;31c;de38;
78;311;31e;e3dc;
77;310;31e;e984;
75;311;31f;ef28;
74;314;31e;f4cc;
72;310;31e;fa70;
70;312;320;1c;
6f;310;320;510;
6e;313;324;a60;
6b;30e;320;fb0;
6c;311;322;1500;
69;311;325;1aa8;
69;314;326;204c;
67;313;328;25f0;
65;315;327;2b94;
64;313;329;313c;
63;314;329;36e0;
60;315;32a;3c84;
60;315;329;4228;
5e;319;32c;47d0;
5c;314;32a;4d74;
5b;315;32e;5318;
5a;317;32d;58bc;
59;318;32f;5e64;
58;317;32f;640c;
56;318;331;69ac;
54;318;331;6f50;
53;318;336;74f8;
52;319;334;7a9c;
50;31a;334;8040;
50;319;333;85e4;
4d;31c;336;8b8c;
4b;31a;334;9130;
4b;31b;335;96d4;
4a;31d;339;9c78;
49;31e;339;a220;
47;31d;339;a7c4;
47;31f;33b;ad68;
45;323;33a;b30c;
44;31f;33c;b8b4;
43;322;33c;be58;
41;321;33e;c3fc;
40;325;33e;c9a0;
40;325;33c;cf48;
3e;325;33d;d4ec;
3d;325;340;da90;
3b;327;340;e034;
3b;329;33f;e5dc;
3a;325;342;eb80;
38;328;341;f124;
36;329;341;f6c8;
37;328;344;fc70;
34;32a;341;214;
34;327;344;764;
33;32a;343;cb4;
32;328;344;1204;
31;328;345;17a8;
31;328;346;1d4c;
30;32c;345;22f4;
2e;32a;347;2898;
2e;329;346;2e3c;
2d;32b;345;33e0;
2c;329;34b;3988;
2b;329;34a;3f2c;
2a;328;349;44d0;
29;328;34b;4a74;
29;329;34c;5020;
27;32b;34b;55c0;
27;32c;34b;5b64;
27;32c;34b;6108;
26;32b;34a;66b0;
25;32c;34c;6c54;
24;32b;34d;71f8;
23;32e;34c;779c;
23;32d;34e;7d44;
22;32d;34e;82e8;
21;32e;350;888c;
21;32e;34f;8e30;
20;32f;34f;93d8;
1f;32e;350;997c;
1f;32f;34f;9f20;
1e;32e;352;a4c4;
1e;32f;350;aa6c;
1e;331;350;b014;
1e;32e;34f;b5b4;
1d;332;354;bb58;
1c;32f;351;c100;
1c;331;352;c6a4;
1c;331;354;cc48;
1b;333;353;d1ec;
1b;331;354;d794;
1b;330;354;dd38;
1a;331;353;e2dc;
1a;330;352;e880;
1a;333;357;ee28;
1a;334;353;f3cc;
19;332;357;f970;
1a;331;353;ff14;
19;334;357;4bc;
19;332;355;a0c;
19;331;356;f5c;
19;331;357;14ac;
19;331;357;1a50;
19;331;356;1ff4;
18;332;355;2598;
19;331;357;2b40;
18;331;355;30e4;
19;332;356;3688;
19;331;355;3c2c;
19;333;359;41d4;
19;32f;35a;4778;
1a;331;359;4d1c;
19;331;358;52c0;
1a;331;359;5868;
1a;32f;356;5e0c;
1a;330;357;63b0;
1a;333;357;6954;
1b;332;357;6efc;
1b;333;359;74a0;
1b;331;359;7a44;
1b;330;359;7fe8;
1c;334;358;8590;
1b;332;35b;8b34;
1d;331;35b;90d8;
1c;332;35a;967c;
1d;332;35b;9c24;
1d;32f;35a;a1c8;
1e;331;358;a76c;
1e;332;359;ad10;
1f;332;35a;b2b8;
1f;332;359;b85c;
20;332;35a;be00;
21;331;35a;c3a4;
20;334;359;c94c;
22;335;359;cef0;
22;331;35b;d494;
23;332;358;da38;
23;332;358;dfe0;
25;331;35a;e584;
25;332;35a;eb28;
26;331;359;f0cc;
26;331;357;f674;
27;332;35e;fc1c;
27;334;35c;1bc;
28;331;359;70c;
2a;331;35b;c5c;
2a;332;35a;11ac;
2b;331;359;1750;
2c;333;359;1cf8;
2d;331;359;229c;
2e;331;35c;2840;
2f;333;357;2de4;
2f;331;358;338c;
30;331;35a;3930;
31;333;355;3ed4;
32;332;35b;4478;
34;331;359;4a20;
35;336;355;4fc4;
36;32f;356;5568;
36;331;359;5b0c;
37;331;358;60b4;
38;334;359;6658;
3a;334;359;6bfc;
3b;331;358;71a0;
3c;331;358;7748;
3d;331;358;7cec;
3e;330;356;8290;
3e;330;358;8834;
41;331;356;8ddc;
42;335;357;9380;
43;332;359;9924;
44;330;357;9ec8;
45;331;355;a470;
46;331;356;aa14;
48;32f;356;afb8;
4a;330;354;b55c;
4a;332;357;bb04;
4c;330;355;c0a8;
4d;331;355;c64c;
4e;32d;354;cbf0;
50;331;353;d198;
51;32d;353;d73c;
52;330;354;dce0;
54;32d;353;e284;
55;330;353;e82c;
55;330;352;edd0;
58;32d;353;f374;
59;32e;351;f918;
5a;32d;351;fec0;
5c;32c;352;464;
5d;32c;34e;9b4;
5e;32c;350;f04;
60;329;34f;1454;
61;328;34f;19f8;
62;328;34e;1f9c;
64;328;34b;2544;
65;32a;34e;2ae8;
67;328;34d;308c;
68;327;34f;3630;
6b;326;34c;3bd8;
6b;327;34b;417c;
6d;325;34b;4720;
6e;326;34b;4cc4;
70;327;34a;526c;
71;326;34a;5814;
73;329;347;5db4;
73;325;349;6358;
75;324;347;6900;
78;327;349;6ea4;
78;326;347;7448;
7b;323;346;79ec;
7b;326;346;7f94;
7d;325;346;8538;
7f;323;347;8adc;
80;324;343;9080;
81;324;344;9628;
83;323;344;9bcc;
84;322;344;a170;
85;322;343;a714;
88;321;341;acbc;
89;324;342;b260;
8a;321;340;b80c;
8c;31c;341;bda8;
8d;322;33e;c350;
8f;321;341;c8f4;
90;31e;33d;ce98;
92;320;33d;d43c;
93;31f;33d;d9e4;
95;320;33e;df88;
96;321;339;e52c;
97;320;339;ead0;
99;31f;33a;f078;
9b;321;33b;f61c;
9c;320;33a;fbc0;
9d;31f;336;164;
9e;321;33a;6b4;
9f;321;339;c0c;
a1;31e;337;1154;
a2;31f;336;16fc;
a4;31e;336;1ca0;
a5;31d;337;2244;
a6;31e;336;27e8;
a8;31e;333;2d90;
a9;31d;335;3334;
aa;31f;335;38d8;
ac;31d;333;3e7c;
ad;31b;333;4424;
af;31e;332;49c8;
af;31c;332;4f6c;
b1;31b;332;5510;
b2;31d;331;5ab8;
b3;319;333;605c;
b6;315;330;6600;
b7;31b;331;6ba4;
b7;31b;331;714c;
b9;318;32d;76f0;
ba;319;32a;7c94;
bb;317;32b;8238;
bc;316;32e;87e0;
be;318;32a;8d84;
bd;314;32a;9328;
c0;313;32b;98cc;
c1;315;329;9e74;
c2;317;32c;a41c;
c3;317;32a;a9bc;
c4;316;328;af60;
c5;317;329;b508;
c7;316;327;baac;
c7;318;32a;c050;
c8;316;326;c5f4;
ca;317;328;cb9c;
ca;315;328;d140;
cc;316;325;d6e4;
cd;318;326;dc88;
cc;315;322;e230;
cd;317;323;e7d4;
d0;317;323;ed78;
d1;317;320;f31c;
d2;316;322;f8c4;
d2;315;320;fe68;
d2;314;320;414;
d3;313;322;95c;
d4;317;321;eac;
d6;315;31e;13fc;
d5;315;31f;19a0;
d7;313;320;1f48;
d7;313;31f;24ec;
d8;314;320;2a90;
d9;311;320;3034;
da;312;320;35dc;
db;314;320;3b80;
db;311;320;4124;
dc;310;31e;46c8;
dc;311;31f;4c70;
de;311;320;5214;
dd;312;31d;57b8;
de;310;31d;5d5c;
df;310;31d;6304;
df;311;31f;68a8;
df;311;31d;6e4c;
df;311;31d;73f0;
e1;311;31d;7998;
e2;312;31e;7f3c;
e2;310;31d;84e0;
e2;311;31d;8a84;
e3;30f;31b;902c;
e2;30f;31c;95d0;
e2;312;31f;9b74;
e2;310;31b;a118;
e3;310;31c;a6c0;
e4;311;31c;ac64;
e2;310;317;b208;
e4;311;31b;b7ac;
e4;312;31a;bd54;
e4;312;31b;c2f8;
e5;311;31d;c89c;
e4;313;31a;ce40;
e6;311;31a;d3e8;
e4;30f;31a;d98c;
e5;313;31d;df30;
e5;30f;31c;e4d4;
e4;310;31b;ea7c;
e5;311;31c;f020;
e4;312;31e;f5c4;
e6;311;31b;fb68;
e5;30f;31c;110;
e5;311;31a;660;
e3;30f;31a;bb0;
e6;311;31a;1100;
e4;30e;31a;16a4;
e5;312;31c;1c48;
e4;311;31a;21ec;
e3;310;31a;2794;
e4;30f;319;2d38;
e3;312;31b;32dc;
e2;30f;318;3880;
e3;310;31b;3e28;
e4;312;319;43cc;
e2;30f;31a;4970;
e2;310;31a;4f14;
e2;311;318;54bc;
e0;30f;319;5a60;
e2;312;31b;600c;
e1;314;31b;65a8;
e0;312;31b;6b50;
e0;30d;319;70f4;
e0;310;31d;7698;
df;311;31a;7c3c;
de;312;31c;81e4;
de;312;31c;8788;
dc;311;319;8d2c;
dd;30f;319;92d0;
db;30e;317;9878;
db;311;31a;9e1c;
db;310;31b;a3c0;
db;311;31b;a964;
d8;30f;31a;af0c;
d7;30e;31a;b4b0;
d8;30f;31c;ba54;
d6;310;319;bff8;
d5;310;319;c5a0;
d5;310;31b;cb44;
d3;310;319;d0e8;
d4;310;31a;d68c;
d3;311;31b;dc34;
d1;311;31b;e1d8;
d1;310;31c;e77c;
d0;310;319;ed20;
cf;314;31b;f2c8;
ce;310;319;f86c;
ce;313;31b;fe10;
cc;312;319;3b4;
cc;311;31b;904;
cb;30e;319;e54;
ca;312;319;13a4;
c9;311;319;194c;
c8;311;319;1ef0;
c6;310;31a;2494;
c5;30e;31b;2a38;
c4;311;31a;2fe0;
c3;310;31b;3584;
c2;30f;31b;3b28;
c1;311;319;40cc;
c0;311;31b;4674;
bf;311;319;4c1c;
bd;30f;31a;51bc;
bd;312;31a;5760;
bc;310;31a;5d08;
b9;310;318;62ac;
b8;30e;31a;6850;
b8;311;31a;6df4;
b5;312;31a;739c;
b6;30f;31b;7940;
b4;311;31a;7ee4;
b3;30f;319;8488;
b2;312;319;8a30;
b0;310;31a;8fd4;
ae;310;31b;9578;
ae;311;31b;9b1c;
ac;310;31a;a0c4;
ab;311;319;a668;
a9;310;31b;ac14;
a8;310;31b;b1b0;
a7;311;31a;b758;
a6;311;31c;bcfc;
a3;30f;31a;c2a0;
a3;312;318;c844;
a0;30f;317;cdec;
9f;30f;319;d390;
9f;311;318;d934;
9c;310;31a;ded8;
9c;30e;31a;e480;
99;311;319;ea24;
99;312;317;efc8;
98;310;31a;f56c;
95;311;31c;fb14;
94;30f;318;b8;
93;30f;319;5b4;
91;313;31a;b04;
91;311;31b;1054;
8e;30f;319;15f8;
8d;311;319;1b9c;
8c;30f;31b;2140;
8a;310;31a;26e8;
89;30e;31a;2c8c;
87;311;31b;3230;
85;311;31a;37d4;
84;30f;317;3d7c;
83;30d;31c;4320;
82;312;31b;48c4;
7f;30e;317;4e68;
7e;310;319;5414;
7d;311;31a;59b4;
7b;311;31c;5f58;
7a;30f;31c;64fc;
78;311;31b;6aa4;
77;312;31e;7048;
76;313;320;75ec;
74;30f;31f;7b90;
72;312;31e;8138;
72;310;322;86dc;
70;311;320;8c80;
6e;30f;321;9224;
6d;311;323;97cc;
6b;312;325;9d70;
69;313;323;a314;
68;312;326;a8b8;
67;314;325;ae60;
65;314;327;b408;
64;315;32c;b9a8;
63;314;327;bf4c;
61;318;32e;c4f4;
60;313;32d;ca98;
5f;316;32c;d03c;
5d;315;32b;d5e0;
5c;315;330;db88;
5a;316;32d;e12c;
58;316;32f;e6d0;
58;315;330;ec74;
55;318;32f;f21c;
