25;802;872;
25;801;871;
27;801;871;
25;803;871;
26;798;872;
25;801;872;
25;801;871;
27;804;871;
27;799;871;
27;803;870;
27;802;872;
27;799;872;
27;799;876;
28;803;871;
27;798;872;
28;801;869;
28;799;872;
29;803;874;
31;803;868;
30;803;871;
31;799;872;
30;803;871;
33;804;870;
32;803;868;
31;807;871;
33;801;871;
37;803;873;
33;801;870;
38;805;870;
33;799;871;
35;802;872;
35;803;871;
35;808;871;
36;799;871;
38;807;872;
40;806;871;
38;804;871;
38;807;871;
43;805;871;
40;799;872;
40;802;871;
41;805;871;
42;803;871;
43;804;871;
44;807;870;
46;809;871;
44;806;872;
49;807;871;
48;806;871;
48;806;874;
49;806;871;
49;807;875;
52;809;870;
51;808;871;
52;807;871;
53;806;873;
54;807;872;
54;807;871;
56;806;871;
57;807;874;
58;808;873;
57;810;871;
60;807;871;
62;811;873;
63;810;872;
62;805;868;
64;809;872;
64;812;871;
67;811;871;
65;809;870;
67;815;871;
70;813;871;
71;809;872;
71;809;871;
73;813;872;
73;810;872;
75;812;871;
75;812;872;
77;810;872;
78;812;870;
78;812;872;
79;813;871;
80;815;871;
81;814;868;
83;812;873;
84;814;873;
86;815;870;
87;812;872;
88;815;871;
89;814;872;
89;814;873;
92;812;871;
92;814;874;
94;816;872;
95;816;871;
97;815;873;
98;815;871;
99;817;873;
100;817;871;
102;816;869;
103;819;868;
105;819;871;
105;820;872;
106;820;872;
108;817;872;
109;828;870;
110;819;871;
112;819;870;
113;819;872;
114;816;872;
116;818;872;
117;820;871;
118;816;871;
119;817;871;
120;819;872;
122;817;872;
124;819;873;
124;817;871;
125;822;870;
127;819;870;
129;819;867;
130;822;871;
131;820;871;
132;819;872;
134;822;871;
134;820;872;
136;821;872;
137;821;872;
139;819;872;
140;819;871;
141;822;872;
143;824;873;
144;823;873;
145;824;873;
146;824;871;
147;823;871;
150;824;871;
151;825;868;
152;824;869;
153;824;868;
155;825;867;
156;828;871;
158;825;873;
159;823;871;
159;824;872;
160;824;872;
161;821;871;
162;824;872;
165;824;873;
166;824;872;
166;825;871;
168;825;871;
169;827;871;
170;824;871;
171;826;875;
172;825;871;
173;826;871;
175;827;870;
176;827;871;
177;825;871;
177;824;872;
179;828;872;
180;825;871;
181;828;870;
183;828;873;
184;827;871;
185;828;873;
185;828;871;
187;828;871;
188;825;872;
189;828;871;
190;828;871;
191;828;871;
192;828;871;
192;828;872;
193;827;872;
195;828;872;
196;830;871;
197;829;871;
198;829;871;
199;828;873;
200;829;872;
201;828;870;
202;830;871;
203;829;871;
204;829;872;
205;828;873;
206;830;870;
206;830;872;
207;831;871;
207;830;871;
208;828;871;
209;831;871;
210;831;871;
210;830;871;
211;831;870;
211;831;871;
213;830;871;
214;831;871;
215;831;868;
215;831;870;
216;830;871;
216;831;871;
216;831;876;
217;829;871;
219;831;871;
219;831;874;
219;831;869;
219;831;871;
221;834;873;
221;831;871;
220;831;873;
222;831;869;
223;833;871;
224;835;875;
222;831;871;
223;831;871;
225;831;871;
223;830;871;
225;830;872;
225;830;873;
225;835;871;
225;830;871;
226;830;872;
226;831;872;
227;833;875;
227;831;870;
227;831;868;
227;833;875;
228;830;872;
228;832;870;
229;834;871;
228;831;873;
229;831;870;
229;833;873;
229;831;872;
229;831;874;
229;833;868;
229;831;871;
229;831;871;
228;831;871;
229;833;871;
229;831;871;
229;831;866;
230;834;871;
229;832;871;
229;833;871;
229;831;871;
230;834;871;
228;831;870;
228;832;871;
228;832;871;
228;833;871;
228;831;871;
228;831;870;
227;831;869;
227;831;871;
227;832;871;
227;830;871;
227;832;872;
227;831;868;
225;832;871;
226;831;871;
226;833;872;
226;831;873;
224;831;871;
224;832;872;
224;831;871;
224;831;873;
222;831;871;
223;831;868;
221;831;871;
221;831;871;
221;831;872;
222;832;872;
221;831;872;
220;831;871;
220;831;872;
220;831;871;
219;831;872;
217;830;871;
217;831;870;
217;831;870;
215;830;873;
215;831;871;
214;831;869;
214;831;868;
213;831;872;
212;828;871;
211;831;872;
211;831;873;
210;830;871;
209;829;871;
208;827;871;
208;831;874;
206;831;871;
207;831;871;
205;831;872;
205;828;871;
203;830;871;
202;830;873;
201;831;872;
201;830;872;
200;830;871;
199;828;868;
199;830;871;
198;831;872;
197;830;871;
195;828;873;
194;831;870;
194;828;872;
193;829;871;
192;828;873;
191;828;875;
190;829;871;
189;827;870;
187;828;872;
187;823;871;
186;827;873;
184;827;871;
184;828;871;
183;829;873;
181;825;872;
180;827;871;
179;828;871;
178;828;871;
177;828;871;
176;826;873;
174;825;871;
174;827;875;
172;828;873;
169;825;871;
169;827;871;
168;827;871;
167;824;872;
166;825;873;
164;824;871;
163;825;872;
162;825;873;
161;824;875;
159;824;871;
158;825;871;
157;825;871;
156;825;870;
154;824;871;
153;825;871;
152;824;870;
151;824;871;
149;824;872;
148;824;872;
147;825;871;
146;826;873;
145;824;872;
143;824;871;
142;822;871;
140;824;871;
140;823;872;
138;820;871;
136;823;871;
135;819;871;
134;819;872;
133;824;873;
132;819;873;
131;823;871;
129;822;875;
127;820;876;
126;824;872;
125;820;871;
123;819;871;
122;821;868;
121;819;874;
120;819;871;
118;818;871;
117;817;871;
116;817;871;
114;816;872;
113;817;872;
112;816;871;
111;817;872;
110;820;871;
108;817;871;
107;815;873;
105;816;873;
104;816;873;
103;815;872;
102;816;873;
100;812;872;
99;812;871;
97;815;870;
97;817;871;
96;813;872;
95;816;871;
93;815;871;
92;814;871;
91;813;872;
89;813;872;
88;812;871;
88;816;871;
86;812;872;
84;814;871;
84;814;871;
82;816;873;
81;812;873;
79;813;872;
79;812;870;
77;812;871;
77;812;873;
76;813;872;
74;812;872;
73;812;871;
73;808;872;
71;811;874;
70;811;872;
69;807;871;
68;809;871;
67;812;873;
66;809;871;
64;812;871;
63;807;868;
64;807;871;
62;807;872;
60;807;871;
60;807;872;
59;808;872;
58;807;873;
57;804;871;
56;811;871;
56;809;871;
55;803;871;
53;807;872;
53;806;871;
51;807;869;
52;806;871;
49;807;873;
48;807;872;
48;803;871;
48;803;871;
47;806;871;
46;807;871;
46;803;871;
46;800;871;
47;807;871;
44;803;872;
41;805;872;
42;803;871;
40;803;869;
42;802;872;
39;802;874;
38;804;871;
39;803;868;
37;803;872;
37;806;871;
36;801;871;
35;803;868;
37;799;871;
39;803;871;
33;803;871;
33;806;872;
33;802;873;
35;801;871;
36;803;871;
33;803;872;
33;799;871;
31;801;872;
31;803;871;
31;806;871;
29;803;873;
33;803;874;
28;802;871;
28;803;869;
28;800;871;
28;801;870;
27;801;872;
27;800;871;
29;801;871;
26;798;871;
27;797;873;
25;799;871;
26;804;870;
26;800;872;
26;803;872;
27;800;871;
25;800;871;
25;799;870;
25;803;871;
25;803;870;
28;799;873;
25;804;872;
25;801;873;
25;803;870;
27;801;871;
25;799;872;
24;799;873;
25;800;871;
25;799;868;
25;803;872;
26;802;873;
25;803;871;
31;807;871;
26;804;868;
26;799;873;
30;804;873;
26;800;871;
27;805;870;
31;804;873;
27;799;872;
27;803;871;
28;804;871;
28;799;873;
32;804;872;
29;800;871;
34;805;871;
30;803;873;
30;799;870;
30;799;868;
31;803;870;
31;803;872;
31;800;871;
32;803;870;
33;804;871;
35;803;873;
36;806;871;
34;802;871;
35;805;869;
35;803;874;
36;798;871;
37;801;872;
37;800;872;
37;805;872;
42;803;871;
40;802;871;
39;803;872;
41;807;871;
41;806;870;
42;804;871;
42;806;871;
43;809;871;
44;803;869;
45;808;871;
48;807;871;
46;808;873;
47;809;872;
48;805;871;
48;808;873;
49;804;871;
51;808;871;
52;806;870;
54;803;871;
54;807;871;
54;811;871;
56;809;871;
56;807;872;
57;807;872;
57;809;871;
58;806;871;
59;807;871;
61;806;871;
61;806;872;
62;809;871;
63;807;870;
65;809;871;
65;807;871;
66;810;871;
67;808;871;
68;812;871;
71;811;871;
71;809;872;
72;811;871;
73;812;871;
75;809;871;
75;807;871;
76;810;871;
78;814;871;
78;812;871;
79;812;873;
81;812;871;
82;811;870;
83;814;871;
84;812;871;
86;814;875;
86;812;871;
88;814;870;
89;812;871;
91;812;872;
92;814;873;
93;811;872;
95;815;872;
96;816;871;
96;815;874;
97;816;870;
99;812;871;
100;817;872;
102;816;870;
103;817;871;
103;815;871;
105;816;869;
107;819;873;
108;815;871;
109;819;872;
111;818;873;
112;817;872;
113;817;871;
114;818;871;
116;816;871;
117;819;871;
119;820;871;
119;819;873;
120;819;869;
122;818;872;
124;820;873;
124;820;871;
126;820;867;
127;822;871;
129;820;873;
130;819;873;
131;820;870;
132;823;874;
134;824;872;
135;819;871;
136;821;871;
137;824;871;
139;824;871;
140;824;871;
142;823;872;
143;824;872;
144;823;871;
146;824;871;
147;825;872;
148;820;873;
150;824;872;
151;825;876;
152;824;870;
153;826;872;
155;826;872;
155;824;871;
156;824;871;
158;825;871;
159;824;874;
160;825;873;
161;825;871;
162;824;871;
165;825;871;
166;825;872;
167;825;871;
168;826;871;
170;826;873;
170;826;872;
172;827;871;
173;825;871;
174;824;872;
175;828;871;
176;825;871;
178;828;871;
179;828;872;
179;827;873;
181;828;870;
182;827;872;
183;827;871;
184;825;873;
185;828;872;
186;828;872;
188;824;872;
189;830;872;
188;828;871;
190;829;868;
192;830;871;
192;828;871;
193;828;872;
195;829;869;
195;828;871;
196;827;871;
197;828;872;
198;829;871;
199;831;871;
200;831;876;
201;830;873;
202;831;875;
203;830;871;
202;830;872;
204;830;871;
205;829;872;
205;830;870;
207;831;871;
207;831;871;
208;830;870;
208;831;871;
209;831;871;
210;830;871;
211;829;871;
211;830;871;
213;830;876;
214;831;872;
214;829;871;
215;829;871;
215;830;871;
216;829;871;
216;830;871;
217;831;872;
218;831;871;
218;831;871;
219;831;870;
220;831;871;
220;831;871;
221;834;873;
221;831;873;
222;831;872;
222;831;867;
223;831;873;
223;832;871;
223;830;871;
224;831;868;
224;831;867;
225;831;870;
225;826;871;
226;831;871;
225;831;873;
226;831;871;
226;831;872;
227;831;873;
227;833;871;
227;831;872;
228;832;873;
228;835;874;
228;829;872;
229;832;873;
229;832;875;
229;831;872;
229;833;870;
228;831;870;
228;831;871;
229;832;870;
229;831;870;
229;831;871;
228;832;871;
230;832;871;
229;830;871;
229;833;871;
228;832;871;
230;833;872;
229;831;871;
230;832;875;
230;831;871;
229;835;873;
228;833;871;
228;833;871;
228;832;871;
229;831;871;
227;832;871;
228;831;872;
227;831;873;
227;833;871;
227;833;872;
227;831;872;
226;832;871;
227;832;872;
226;831;871;
226;834;871;
225;832;872;
225;831;872;
224;830;871;
224;831;872;
223;831;871;
223;832;871;
222;835;871;
222;831;873;
222;832;872;
222;835;875;
222;833;871;
221;831;871;
220;832;871;
219;830;872;
220;831;871;
219;831;873;
217;831;871;
217;831;870;
216;831;869;
216;831;871;
215;829;871;
214;831;871;
214;831;869;
213;831;873;
212;831;874;
211;830;871;
211;829;871;
210;831;872;
208;830;871;
208;829;872;
208;828;871;
206;830;871;
206;831;871;
206;831;871;
204;828;871;
203;829;871;
203;830;872;
201;829;871;
201;829;871;
201;829;873;
199;829;871;
198;828;871;
197;829;871;
195;828;871;
195;831;872;
194;828;871;
194;829;871;
192;828;871;
191;828;873;
191;828;871;
189;827;872;
188;827;871;
187;828;871;
185;828;873;
185;828;872;
185;828;871;
183;828;872;
183;828;871;
181;827;873;
180;827;870;
179;825;871;
178;826;873;
177;827;872;
174;828;875;
174;827;871;
174;829;872;
172;827;871;
170;825;875;
169;825;870;
168;827;871;
167;826;871;
165;826;875;
164;826;871;
163;825;872;
163;825;871;
161;824;873;
159;824;872;
158;825;871;
158;825;876;
156;824;871;
153;824;871;
153;824;871;
153;824;873;
151;822;870;
149;824;873;
148;824;870;
147;822;870;
145;824;867;
144;827;872;
143;822;871;
142;822;871;
140;822;871;
139;824;871;
137;824;871;
136;823;873;
135;822;873;
134;822;871;
132;823;871;
131;819;870;
130;821;871;
129;822;871;
128;822;872;
127;819;871;
126;820;873;
124;818;873;
123;819;872;
121;818;871;
120;822;872;
118;819;872;
116;818;872;
115;817;875;
114;816;871;
113;819;871;
112;819;870;
111;819;872;
110;819;871;
108;822;870;
107;817;870;
106;817;871;
104;817;871;
103;816;871;
102;816;872;
101;817;871;
99;816;872;
98;814;872;
97;816;872;
95;815;871;
95;817;871;
93;812;872;
92;813;873;
91;817;870;
89;812;871;
89;814;872;
87;812;870;
85;814;872;
85;815;869;
83;813;871;
82;812;873;
80;816;871;
79;812;871;
79;812;872;
78;809;872;
76;812;872;
75;809;870;
74;811;871;
73;812;873;
71;811;873;
71;808;871;
71;812;871;
70;807;871;
67;811;871;
67;811;870;
67;809;871;
65;807;875;
64;809;874;
62;806;871;
62;811;871;
61;810;871;
59;807;871;
58;803;870;
58;807;871;
56;809;871;
57;808;873;
55;809;870;
54;808;871;
54;807;871;
52;807;872;
51;803;871;
52;808;871;
51;805;871;
49;806;870;
48;805;871;
46;807;871;
46;807;871;
45;803;872;
45;801;872;
44;805;871;
43;807;871;
43;806;872;
42;799;870;
40;809;871;
40;801;870;
40;804;870;
42;804;872;
37;801;871;
38;806;871;
39;799;870;
37;806;872;
36;807;872;
35;802;873;
34;799;871;
35;806;870;
34;801;871;
33;803;871;
33;802;871;
34;803;870;
31;799;871;
31;801;871;
32;804;873;
30;803;869;
30;804;872;
29;799;872;
28;804;871;
29;803;870;
29;806;871;
29;803;871;
29;800;872;
29;806;871;
31;803;870;
27;798;871;
27;801;875;
29;799;873;
26;805;869;
28;799;871;
26;803;872;
27;803;875;
27;801;871;
25;802;871;
29;803;871;
25;800;873;
25;800;871;
25;799;871;
25;799;872;
25;799;873;
25;803;871;
24;802;871;
25;807;871;
25;796;872;
25;801;873;
25;804;871;
25;801;873;
28;804;872;
25;801;875;
26;802;871;
25;806;871;
27;804;872;
25;802;872;
25;798;871;
26;800;871;
28;804;871;
27;798;872;
28;803;871;
30;800;869;
28;801;872;
28;799;871;
27;802;872;
29;803;871;
35;802;871;
33;803;871;
34;802;872;
30;799;870;
32;801;871;
31;801;870;
31;803;871;
32;803;872;
32;803;870;
38;803;872;
33;804;871;
35;803;871;
39;805;871;
36;803;871;
35;803;872;
39;801;871;
41;806;870;
38;804;871;
38;801;872;
38;804;872;
43;804;871;
40;806;870;
41;801;871;
41;804;875;
43;807;871;
47;807;871;
44;806;871;
48;806;871;
45;805;871;
46;807;872;
47;803;871;
49;807;872;
49;806;869;
50;809;871;
51;799;872;
51;807;871;
51;809;870;
54;809;871;
54;810;874;
55;804;873;
55;811;871;
56;807;873;
58;811;872;
58;807;872;
59;806;871;
61;807;870;
61;807;872;
62;807;870;
65;812;871;
65;811;871;
66;812;871;
66;810;871;
67;808;872;
68;811;876;
70;812;870;
71;812;871;
72;807;871;
72;813;871;
73;812;870;
76;812;872;
77;811;872;
76;815;875;
78;812;871;
79;813;871;
81;814;872;
83;812;871;
83;812;871;
85;815;870;
85;813;872;
87;812;874;
88;815;872;
89;816;872;
91;815;871;
92;815;871;
92;814;871;
94;816;873;
95;816;871;
97;815;871;
98;816;873;
99;817;870;
100;816;871;
102;816;873;
103;816;871;
104;817;872;
106;815;871;
107;817;871;
108;816;871;
110;817;871;
110;819;873;
112;817;870;
113;819;871;
115;820;872;
116;820;871;
118;817;874;
118;822;873;
120;818;872;
121;819;871;
123;820;874;
124;820;871;
124;822;875;
126;819;870;
127;823;871;
128;819;871;
129;820;868;
131;820;871;
132;822;873;
134;823;872;
135;822;875;
137;821;872;
138;821;871;
139;820;873;
140;822;873;
141;823;871;
142;823;873;
144;823;871;
145;822;871;
147;824;871;
148;824;872;
149;824;872;
150;822;871;
152;822;870;
153;824;871;
155;823;872;
155;824;871;
156;824;871;
158;824;872;
159;824;871;
160;824;872;
161;825;869;
163;824;870;
165;824;873;
166;825;871;
167;827;871;
168;828;873;
169;826;870;
171;827;872;
171;825;871;
172;825;871;
174;827;871;
176;824;871;
177;828;871;
177;828;871;
179;828;871;
178;826;871;
180;827;870;
182;827;873;
183;829;873;
184;828;869;
185;828;871;
185;829;874;
188;827;872;
188;828;871;
188;828;871;
190;829;870;
192;828;871;
193;829;870;
193;828;872;
193;828;871;
195;828;872;
196;830;870;
197;828;872;
198;830;871;
199;830;871;
200;830;871;
201;828;872;
202;827;871;
203;831;873;
203;828;871;
203;828;872;
205;829;870;
207;830;871;
206;830;876;
208;831;870;
208;831;871;
209;831;873;
210;830;870;
210;831;872;
211;831;871;
213;831;871;
213;835;873;
214;831;873;
215;830;871;
216;831;868;
216;831;868;
217;831;872;
217;831;872;
218;831;876;
219;831;868;
219;831;871;
219;829;871;
219;830;872;
220;831;873;
221;831;872;
222;831;873;
223;831;872;
223;833;871;
224;831;871;
224;831;872;
223;831;868;
224;831;871;
224;832;871;
225;829;872;
226;832;871;
225;832;871;
225;831;870;
225;831;871;
226;834;872;
226;831;871;
227;832;871;
227;832;871;
228;832;872;
228;832;872;
229;831;871;
229;832;873;
228;831;870;
228;831;869;
228;833;871;
229;830;872;
230;828;873;
229;832;872;
228;831;873;
228;831;870;
228;832;872;
230;832;871;
230;831;873;
229;834;871;
230;833;871;
229;831;871;
230;835;871;
230;833;872;
230;834;871;
229;833;873;
229;833;871;
229;833;875;
229;833;871;
229;831;871;
227;832;871;
227;832;871;
227;831;870;
228;831;871;
227;835;872;
228;831;871;
227;832;872;
227;832;871;
225;833;868;
225;831;872;
226;833;871;
225;831;872;
224;831;871;
225;832;870;
224;833;871;
224;832;873;
222;829;871;
222;831;871;
222;831;872;
222;832;869;
221;831;871;
221;831;873;
219;830;871;
220;832;871;
218;831;875;
218;833;871;
219;828;876;
217;831;871;
217;830;872;
216;830;872;
216;831;871;
214;830;867;
213;830;871;
214;831;873;
213;829;870;
212;830;872;
211;831;871;
211;829;872;
210;830;870;
209;831;872;
208;831;872;
207;827;871;
206;829;871;
206;830;872;
205;828;870;
204;830;870;
203;831;871;
201;830;871;
201;824;871;
200;830;872;
199;828;871;
198;830;871;
197;829;872;
196;828;870;
195;825;871;
194;828;871;
193;828;870;
192;828;868;
192;829;871;
191;828;871;
190;825;872;
188;828;873;
188;825;871;
187;830;870;
186;828;871;
185;824;871;
184;828;873;
182;827;871;
181;828;870;
180;828;871;
179;827;871;
178;827;874;
176;827;875;
175;828;871;
174;828;872;
174;825;871;
172;824;872;
171;826;871;
169;828;870;
168;824;867;
167;828;872;
166;825;871;
164;825;870;
164;825;874;
163;824;875;
161;825;871;
159;824;872;
159;823;871;
156;824;871;
156;825;871;
155;828;871;
154;824;871;
152;827;872;
152;823;871;
149;823;871;
148;824;872;
147;819;872;
145;822;872;
143;824;871;
143;824;870;
142;824;872;
141;821;871;
140;820;871;
137;822;870;
136;822;871;
135;820;872;
134;819;871;
133;822;867;
131;820;870;
131;819;873;
129;820;871;
127;822;870;
127;823;873;
124;818;871;
124;817;872;
123;819;871;
121;819;871;
119;819;872;
118;818;874;
117;819;869;
117;824;872;
114;816;871;
113;815;872;
113;819;873;
111;819;872;
110;817;871;
108;816;869;
107;817;871;
106;817;871;
104;817;871;
103;820;872;
102;819;871;
101;817;871;
99;814;871;
97;817;875;
96;816;871;
96;815;872;
94;814;872;
93;814;871;
92;816;869;
