829;742;790;24036;
822;740;789;25112;
822;739;792;26180;
822;742;791;27256;
822;742;791;28332;
829;741;788;29408;
822;739;792;30480;
822;743;792;31556;
815;737;790;32632;
815;742;790;33708;
815;740;790;34784;
815;741;792;35868;
815;740;790;36948;
815;739;787;38024;
815;740;789;39100;
808;741;790;40180;
808;737;792;41260;
808;739;790;42340;
808;743;791;43420;
815;743;787;44500;
815;742;792;45576;
815;745;792;46652;
808;743;790;47728;
808;744;792;48808;
808;743;792;49876;
808;744;790;50952;
808;743;792;52032;
801;743;791;53104;
808;745;792;54180;
801;743;792;55256;
808;743;792;56344;
808;743;792;57428;
801;743;792;58504;
801;745;791;59584;
801;744;792;60660;
808;743;792;61736;
808;748;796;62812;
808;743;791;63892;
808;744;792;64972;
808;747;793;508;
808;744;794;1584;
794;744;794;2660;
794;744;792;3736;
801;745;791;4812;
801;745;792;5888;
794;743;791;6964;
794;743;793;8040;
794;743;792;9116;
794;744;794;10192;
794;743;790;11276;
801;743;793;12360;
794;744;794;13436;
794;746;795;14504;
801;744;795;15580;
801;745;792;16652;
794;748;792;17732;
794;748;792;18808;
794;745;796;19884;
801;745;795;20960;
794;747;795;22028;
794;747;793;23104;
794;747;792;24180;
794;748;792;25256;
794;747;792;26332;
801;748;792;27408;
787;743;794;28480;
794;746;792;29560;
794;748;792;30636;
794;748;795;31716;
794;747;791;32800;
794;745;793;33876;
787;744;796;34952;
787;746;793;36028;
794;746;793;37104;
787;746;795;38172;
794;748;796;39240;
787;745;795;40316;
787;745;793;41384;
787;747;792;42460;
794;747;793;43536;
794;743;793;44612;
794;748;792;45688;
787;745;793;46764;
794;744;797;47844;
794;746;793;48920;
794;745;795;49992;
794;748;797;51068;
794;745;792;52140;
794;748;795;53216;
794;747;798;54300;
794;747;795;55380;
787;748;792;56456;
787;748;795;57532;
794;747;795;58608;
787;745;798;59684;
787;746;793;60760;
787;748;793;61836;
794;745;795;62912;
794;745;793;63988;
794;748;796;65056;
794;745;792;596;
787;747;795;1672;
787;744;794;2748;
787;748;793;3824;
787;747;795;4904;
794;746;795;5980;
794;747;795;7060;
794;748;793;8140;
787;748;798;9220;
794;748;793;10304;
794;747;792;11380;
794;747;796;12460;
787;744;793;13540;
787;748;794;14616;
794;745;793;15696;
794;748;795;16772;
794;750;795;17848;
794;747;795;18924;
794;748;796;20000;
787;747;793;21076;
794;747;795;22152;
794;747;796;23228;
794;748;797;24304;
787;747;793;25384;
787;747;792;26464;
794;748;795;27540;
787;747;795;28612;
794;745;796;29684;
794;749;796;30772;
794;746;794;31852;
794;745;798;32928;
794;746;793;34004;
794;743;793;35080;
794;745;797;36156;
794;748;795;37236;
794;748;796;38312;
794;749;795;39392;
801;745;796;40468;
794;748;796;41536;
794;748;793;42616;
801;748;793;43684;
794;747;796;44760;
794;748;795;45836;
808;747;794;46912;
794;745;794;47988;
794;749;796;49060;
801;749;795;50140;
801;748;792;51228;
808;748;794;52304;
801;747;793;53384;
808;747;797;54464;
808;748;794;55544;
801;748;795;56620;
808;748;796;57696;
801;748;793;58772;
808;746;795;59852;
808;748;792;60924;
801;744;793;62000;
801;747;796;63076;
808;750;793;64156;
808;748;796;65236;
808;748;796;768;
815;750;795;1844;
808;748;795;2924;
815;745;795;4004;
808;745;794;5080;
808;747;796;6164;
808;748;796;7244;
808;747;796;8320;
815;747;795;9400;
808;746;796;10476;
808;747;796;11552;
808;744;795;12628;
808;747;795;13704;
815;745;796;14780;
815;744;794;15848;
815;747;795;16924;
815;748;796;18004;
815;746;793;19072;
815;748;797;20148;
815;745;794;21224;
815;745;793;22300;
815;747;795;23380;
822;748;795;24456;
822;748;795;25532;
815;748;793;26608;
829;747;796;27692;
822;747;798;28772;
822;747;796;29848;
822;749;795;30924;
829;747;795;32000;
829;750;796;33076;
829;748;793;34152;
829;743;795;35232;
829;747;793;36308;
829;748;792;37388;
829;747;796;38464;
836;748;795;39544;
829;748;796;40612;
829;748;796;41692;
