x-axis,1,2
second,Volt,Volt
-100.500E-03,+3.603015E+00,+1.753769E+00
-100.400E-03,+3.603015E+00,+1.801508E+00
-100.300E-03,+3.587940E+00,+1.834171E+00
-100.200E-03,+3.567839E+00,+1.874372E+00
-100.100E-03,+3.562814E+00,+1.834171E+00
-100.000E-03,+3.595477E+00,+1.801508E+00
-99.900E-03,+3.562814E+00,+1.793970E+00
-99.800E-03,+3.562814E+00,+1.748744E+00
-99.700E-03,+3.562814E+00,+1.713568E+00
-99.600E-03,+3.562814E+00,+1.748744E+00
-99.500E-03,+3.547739E+00,+1.793970E+00
-99.400E-03,+3.522613E+00,+1.834171E+00
-99.300E-03,+3.535176E+00,+1.861809E+00
-99.200E-03,+3.527638E+00,+1.914573E+00
-99.100E-03,+3.547739E+00,+1.874372E+00
-99.000E-03,+3.515075E+00,+1.869347E+00
-98.900E-03,+3.522613E+00,+1.834171E+00
-98.800E-03,+3.522613E+00,+1.793970E+00
-98.700E-03,+3.482412E+00,+1.753769E+00
-98.600E-03,+3.482412E+00,+1.753769E+00
-98.500E-03,+3.482412E+00,+1.793970E+00
-98.400E-03,+3.474874E+00,+1.841709E+00
-98.300E-03,+3.482412E+00,+1.902010E+00
-98.200E-03,+3.474874E+00,+1.922111E+00
-98.100E-03,+3.442211E+00,+1.914573E+00
-98.000E-03,+3.482412E+00,+1.914573E+00
-97.900E-03,+3.442211E+00,+1.874372E+00
-97.800E-03,+3.442211E+00,+1.801508E+00
-97.700E-03,+3.442211E+00,+1.793970E+00
-97.600E-03,+3.402010E+00,+1.753769E+00
-97.500E-03,+3.442211E+00,+1.834171E+00
-97.400E-03,+3.402010E+00,+1.874372E+00
-97.300E-03,+3.402010E+00,+1.914573E+00
-97.200E-03,+3.402010E+00,+1.989950E+00
-97.100E-03,+3.374372E+00,+1.954774E+00
-97.000E-03,+3.366834E+00,+1.949749E+00
-96.900E-03,+3.361809E+00,+1.914573E+00
-96.800E-03,+3.361809E+00,+1.874372E+00
-96.700E-03,+3.346734E+00,+1.834171E+00
-96.600E-03,+3.326633E+00,+1.793970E+00
-96.500E-03,+3.321608E+00,+1.861809E+00
-96.400E-03,+3.321608E+00,+1.914573E+00
-96.300E-03,+3.321608E+00,+1.954774E+00
-96.200E-03,+3.321608E+00,+1.962312E+00
-96.100E-03,+3.281407E+00,+2.010050E+00
-96.000E-03,+3.281407E+00,+1.994975E+00
-95.900E-03,+3.293970E+00,+1.954774E+00
-95.800E-03,+3.281407E+00,+1.914573E+00
-95.700E-03,+3.241206E+00,+1.889447E+00
