x-axis,1,2
second,Volt,Volt
-249.8000E-03,+561.2136E-03,+864.3216E-03
-249.5500E-03,+551.1633E-03,+832.9146E-03
-249.3000E-03,+541.1131E-03,+782.6633E-03
-249.0500E-03,+541.1131E-03,+894.4724E-03
-248.8000E-03,+541.1131E-03,+863.0653E-03
-248.5500E-03,+531.0628E-03,+822.8643E-03
-248.3000E-03,+539.8568E-03,+783.9196E-03
-248.0500E-03,+531.0628E-03,+854.2713E-03
-247.8000E-03,+521.0126E-03,+844.2211E-03
-247.5500E-03,+521.0126E-03,+812.8141E-03
-247.3000E-03,+521.0126E-03,+763.8191E-03
-247.0500E-03,+510.9623E-03,+854.2713E-03
-246.8000E-03,+500.9121E-03,+844.2211E-03
-246.5500E-03,+500.9121E-03,+812.8141E-03
-246.3000E-03,+499.6558E-03,+743.7186E-03
-246.0500E-03,+500.9121E-03,+804.0201E-03
-245.8000E-03,+480.8116E-03,+844.2211E-03
-245.5500E-03,+480.8116E-03,+804.0201E-03
-245.3000E-03,+480.8116E-03,+762.5628E-03
-245.0500E-03,+469.5050E-03,+773.8693E-03
-244.8000E-03,+480.8116E-03,+822.8643E-03
-244.5500E-03,+469.5050E-03,+772.6131E-03
-244.3000E-03,+460.7111E-03,+723.6181E-03
-244.0500E-03,+460.7111E-03,+733.6683E-03
-243.8000E-03,+460.7111E-03,+822.8643E-03
-243.5500E-03,+460.7111E-03,+773.8693E-03
-243.3000E-03,+460.7111E-03,+723.6181E-03
-243.0500E-03,+440.6105E-03,+703.5176E-03
-242.8000E-03,+440.6105E-03,+804.0201E-03
-242.5500E-03,+440.6105E-03,+773.8693E-03
-242.3000E-03,+440.6105E-03,+723.6181E-03
-242.0500E-03,+440.6105E-03,+683.4171E-03
-241.8000E-03,+440.6105E-03,+804.0201E-03
-241.5500E-03,+430.5603E-03,+753.7688E-03
-241.3000E-03,+400.4095E-03,+703.5176E-03
-241.0500E-03,+420.5100E-03,+683.4171E-03
-240.8000E-03,+420.5100E-03,+802.7638E-03
-240.5500E-03,+420.5100E-03,+763.8191E-03
-240.3000E-03,+400.4095E-03,+762.5628E-03
-240.0500E-03,+400.4095E-03,+683.4171E-03
-239.8000E-03,+400.4095E-03,+783.9196E-03
-239.5500E-03,+400.4095E-03,+752.5126E-03
-239.3000E-03,+400.4095E-03,+703.5176E-03
-239.0500E-03,+400.4095E-03,+672.1105E-03
-238.8000E-03,+400.4095E-03,+783.9196E-03
-238.5500E-03,+400.4095E-03,+743.7186E-03
-238.3000E-03,+399.1533E-03,+703.5176E-03
