x-axis,1,2
second,Volt,Volt
-82.80000E-03,+4.33668340E+00,+1.79396986E+00
-82.75000E-03,+4.36683416E+00,+1.79396986E+00
-82.70000E-03,+4.36683416E+00,+1.83417087E+00
-82.65000E-03,+4.35427134E+00,+1.83417087E+00
-82.60000E-03,+4.33668340E+00,+1.87437187E+00
-82.55000E-03,+4.33668340E+00,+1.90452262E+00
-82.50000E-03,+4.35427134E+00,+1.91457288E+00
-82.45000E-03,+4.36683416E+00,+1.92713569E+00
-82.40000E-03,+4.32663315E+00,+1.95477388E+00
-82.35000E-03,+4.32663315E+00,+1.94472363E+00
-82.30000E-03,+4.32663315E+00,+1.91457288E+00
-82.25000E-03,+4.32663315E+00,+1.91457288E+00
-82.20000E-03,+4.33668340E+00,+1.87437187E+00
-82.15000E-03,+4.32663315E+00,+1.84673368E+00
-82.10000E-03,+4.32663315E+00,+1.86432162E+00
-82.05000E-03,+4.31407034E+00,+1.83417087E+00
-82.00000E-03,+4.31407034E+00,+1.79396986E+00
-81.95000E-03,+4.32663315E+00,+1.79396986E+00
-81.90000E-03,+4.31407034E+00,+1.79396986E+00
-81.85000E-03,+4.32663315E+00,+1.76633167E+00
-81.80000E-03,+4.31407034E+00,+1.76633167E+00
-81.75000E-03,+4.28643215E+00,+1.83417087E+00
-81.70000E-03,+4.29648240E+00,+1.83417087E+00
-81.65000E-03,+4.31407034E+00,+1.81909549E+00
-81.60000E-03,+4.28643215E+00,+1.87437187E+00
-81.55000E-03,+4.28643215E+00,+1.90452262E+00
-81.50000E-03,+4.31407034E+00,+1.95477388E+00
-81.45000E-03,+4.28643215E+00,+1.95477388E+00
-81.40000E-03,+4.28643215E+00,+1.95477388E+00
-81.35000E-03,+4.28643215E+00,+1.99497489E+00
-81.30000E-03,+4.28643215E+00,+1.95477388E+00
-81.25000E-03,+4.25628139E+00,+1.95477388E+00
-81.20000E-03,+4.27386933E+00,+1.94472363E+00
-81.15000E-03,+4.25628139E+00,+1.91457288E+00
-81.10000E-03,+4.28643215E+00,+1.91457288E+00
-81.05000E-03,+4.27386933E+00,+1.87437187E+00
-81.00000E-03,+4.24623114E+00,+1.87437187E+00
-80.95000E-03,+4.24623114E+00,+1.83417087E+00
-80.90000E-03,+4.21608039E+00,+1.83417087E+00
-80.85000E-03,+4.21608039E+00,+1.82412062E+00
-80.80000E-03,+4.24623114E+00,+1.79396986E+00
-80.75000E-03,+4.24623114E+00,+1.83417087E+00
-80.70000E-03,+4.20603014E+00,+1.87437187E+00
-80.65000E-03,+4.21608039E+00,+1.87437187E+00
