x-axis,1,2
second,Volt,Volt
-249.8000E-03,+641.6156E-03,+2.5728643E+00
-249.5500E-03,+670.5100E-03,+2.5326633E+00
-249.3000E-03,+661.7161E-03,+2.5728643E+00
-249.0500E-03,+700.6608E-03,+2.7286432E+00
-248.8000E-03,+681.8166E-03,+2.5728643E+00
-248.5500E-03,+701.9171E-03,+2.6884422E+00
-248.3000E-03,+701.9171E-03,+2.7286432E+00
-248.0500E-03,+722.0176E-03,+2.6532663E+00
-247.8000E-03,+722.0176E-03,+2.7286432E+00
-247.5500E-03,+750.9121E-03,+2.6934673E+00
-247.3000E-03,+762.2186E-03,+2.6532663E+00
-247.0500E-03,+772.2688E-03,+2.6884422E+00
-246.8000E-03,+782.3191E-03,+2.8090452E+00
-246.5500E-03,+782.3191E-03,+2.8140703E+00
-246.3000E-03,+802.4196E-03,+2.8140703E+00
-246.0500E-03,+812.4698E-03,+2.8140703E+00
-245.8000E-03,+822.5201E-03,+2.8140703E+00
-245.5500E-03,+822.5201E-03,+2.8944723E+00
-245.3000E-03,+842.6206E-03,+2.8140703E+00
-245.0500E-03,+852.6708E-03,+2.8944723E+00
-244.8000E-03,+862.7211E-03,+2.8944723E+00
-244.5500E-03,+871.5151E-03,+2.8944723E+00
-244.3000E-03,+882.8216E-03,+2.8140703E+00
-244.0500E-03,+892.8719E-03,+2.8492462E+00
-243.8000E-03,+882.8216E-03,+2.8140703E+00
-243.5500E-03,+892.8719E-03,+2.8944723E+00
-243.3000E-03,+902.9221E-03,+2.8944723E+00
-243.0500E-03,+902.9221E-03,+2.8542713E+00
-242.8000E-03,+902.9221E-03,+2.8944723E+00
-242.5500E-03,+923.0226E-03,+2.8944723E+00
-242.3000E-03,+923.0226E-03,+2.8944723E+00
-242.0500E-03,+923.0226E-03,+2.9296482E+00
-241.8000E-03,+941.8668E-03,+2.9748743E+00
-241.5500E-03,+931.8166E-03,+2.9748743E+00
-241.3000E-03,+923.0226E-03,+2.9748743E+00
-241.0500E-03,+943.1231E-03,+3.0904522E+00
-240.8000E-03,+943.1231E-03,+3.1306532E+00
-240.5500E-03,+953.1734E-03,+3.0552763E+00
-240.3000E-03,+963.2236E-03,+3.0552763E+00
-240.0500E-03,+963.2236E-03,+3.0954774E+00
-239.8000E-03,+963.2236E-03,+3.0552763E+00
-239.5500E-03,+963.2236E-03,+3.0100502E+00
-239.3000E-03,+963.2236E-03,+3.0552763E+00
-239.0500E-03,+951.9171E-03,+3.0552763E+00
-238.8000E-03,+963.2236E-03,+3.0552763E+00
