x-axis,1,2
second,Volt,Volt
-250.5000E-03,+4.3668342E+00,+3.7663317E+00
-250.2500E-03,+4.3668342E+00,+3.8442211E+00
-250.0000E-03,+4.3668342E+00,+3.8844221E+00
-249.7500E-03,+4.3668342E+00,+3.8040201E+00
-249.5000E-03,+4.3668342E+00,+3.8040201E+00
-249.2500E-03,+4.3668342E+00,+3.8442211E+00
-249.0000E-03,+4.3668342E+00,+3.9195980E+00
-248.7500E-03,+4.3668342E+00,+3.8442211E+00
-248.5000E-03,+4.3668342E+00,+3.8065327E+00
-248.2500E-03,+4.3668342E+00,+3.8844221E+00
-248.0000E-03,+4.3668342E+00,+3.9246231E+00
-247.7500E-03,+4.3492462E+00,+3.8844221E+00
-247.5000E-03,+4.3668342E+00,+3.8442211E+00
-247.2500E-03,+4.3492462E+00,+3.8844221E+00
-247.0000E-03,+4.3618090E+00,+3.9246231E+00
-246.7500E-03,+4.3668342E+00,+3.9246231E+00
-246.5000E-03,+4.3668342E+00,+3.8844221E+00
-246.2500E-03,+4.3492462E+00,+3.9246231E+00
-246.0000E-03,+4.3291457E+00,+3.9597990E+00
-245.7500E-03,+4.3668342E+00,+3.9648241E+00
-245.5000E-03,+4.3618090E+00,+3.8844221E+00
-245.2500E-03,+4.3492462E+00,+3.9246231E+00
-245.0000E-03,+4.3266332E+00,+3.9648241E+00
-244.7500E-03,+4.3492462E+00,+3.9648241E+00
-244.5000E-03,+4.3266332E+00,+3.8844221E+00
-244.2500E-03,+4.3417085E+00,+3.9246231E+00
-244.0000E-03,+4.3291457E+00,+3.9648241E+00
-243.7500E-03,+4.3266332E+00,+4.0050251E+00
-243.5000E-03,+4.3266332E+00,+3.9195980E+00
-243.2500E-03,+4.3492462E+00,+3.9472362E+00
-243.0000E-03,+4.3266332E+00,+3.9648241E+00
-242.7500E-03,+4.3266332E+00,+3.9874372E+00
-242.5000E-03,+4.3266332E+00,+3.8869347E+00
-242.2500E-03,+4.3266332E+00,+3.9396985E+00
-242.0000E-03,+4.3266332E+00,+4.0050251E+00
-241.7500E-03,+4.3266332E+00,+4.0276382E+00
-241.5000E-03,+4.3216080E+00,+3.9246231E+00
-241.2500E-03,+4.3090452E+00,+3.9648241E+00
-241.0000E-03,+4.2864321E+00,+3.9673367E+00
-240.7500E-03,+4.2864321E+00,+4.0276382E+00
-240.5000E-03,+4.2864321E+00,+3.9246231E+00
-240.2500E-03,+4.2864321E+00,+3.9648241E+00
-240.0000E-03,+4.2864321E+00,+4.0050251E+00
-239.7500E-03,+4.2864321E+00,+4.0452261E+00
