x-axis,1,2
second,Volt,Volt
-1.03280E+00,,
-1.03180E+00,,
-1.03080E+00,+547.74E-03,+788.94E-03
-1.02980E+00,+520.10E-03,+778.89E-03
-1.02880E+00,+507.54E-03,+748.74E-03
-1.02780E+00,+507.54E-03,+748.74E-03
-1.02680E+00,+507.54E-03,+708.54E-03
-1.02580E+00,+507.54E-03,+748.74E-03
-1.02480E+00,+497.49E-03,+708.54E-03
-1.02380E+00,+479.90E-03,+708.54E-03
-1.02280E+00,+497.49E-03,+698.49E-03
-1.02180E+00,+467.34E-03,+668.34E-03
-1.02080E+00,+497.49E-03,+668.34E-03
-1.01980E+00,+467.34E-03,+668.34E-03
-1.01880E+00,+467.34E-03,+668.34E-03
-1.01780E+00,+439.70E-03,+668.34E-03
-1.01680E+00,+467.34E-03,+640.70E-03
-1.01580E+00,+439.70E-03,+640.70E-03
-1.01480E+00,+427.14E-03,+668.34E-03
-1.01380E+00,+427.14E-03,+628.14E-03
-1.01280E+00,+427.14E-03,+618.09E-03
-1.01180E+00,+427.14E-03,+628.14E-03
-1.01080E+00,+427.14E-03,+628.14E-03
-1.00980E+00,+417.09E-03,+628.14E-03
-1.00880E+00,+399.50E-03,+618.09E-03
-1.00780E+00,+417.09E-03,+618.09E-03
-1.00680E+00,+417.09E-03,+587.94E-03
-1.00580E+00,+399.50E-03,+618.09E-03
-1.00480E+00,+427.14E-03,+587.94E-03
-1.00380E+00,+386.93E-03,+587.94E-03
-1.00280E+00,+427.14E-03,+587.94E-03
-1.00180E+00,+386.93E-03,+547.74E-03
-1.00080E+00,+427.14E-03,+547.74E-03
-999.80E-03,+427.14E-03,+547.74E-03
-998.80E-03,+427.14E-03,+547.74E-03
-997.80E-03,+417.09E-03,+520.10E-03
-996.80E-03,+399.50E-03,+507.54E-03
-995.80E-03,+427.14E-03,+479.90E-03
-994.80E-03,+427.14E-03,+467.34E-03
-993.80E-03,+427.14E-03,+479.90E-03
-992.80E-03,+427.14E-03,+467.34E-03
-991.80E-03,+427.14E-03,+479.90E-03
-990.80E-03,+427.14E-03,+457.29E-03
-989.80E-03,+427.14E-03,+457.29E-03
-988.80E-03,+457.29E-03,+497.49E-03
-987.80E-03,+439.70E-03,+507.54E-03
-986.80E-03,+467.34E-03,+497.49E-03
-985.80E-03,+467.34E-03,+507.54E-03
-984.80E-03,+467.34E-03,+507.54E-03
-983.80E-03,+467.34E-03,+537.69E-03
-982.80E-03,+467.34E-03,+537.69E-03
-981.80E-03,+479.90E-03,+537.69E-03
-980.80E-03,+497.49E-03,+507.54E-03
