569;775;823;21156;
569;771;825;22232;
555;769;828;23308;
548;771;828;24388;
548;774;824;25468;
548;774;825;26548;
555;776;824;27628;
548;774;824;28720;
548;775;828;29796;
548;773;825;30872;
540;769;829;31948;
540;775;827;33024;
534;775;825;34100;
540;771;828;35176;
540;771;826;36252;
526;775;828;37320;
534;775;825;38396;
534;771;830;39476;
526;771;831;40552;
512;772;828;41628;
512;774;828;42704;
526;775;832;43780;
526;772;833;44860;
520;776;834;45932;
506;777;830;47012;
506;779;831;48092;
506;780;828;49176;
506;779;828;50268;
498;777;830;51348;
498;780;832;52428;
506;774;833;53504;
506;778;831;54580;
492;775;836;55656;
492;782;830;56732;
484;782;832;57812;
492;776;835;58892;
492;780;831;59968;
484;783;831;61044;
484;782;834;62124;
478;780;834;63200;
492;780;835;64276;
484;777;836;65356;
478;779;838;900;
478;782;833;1984;
470;783;833;3064;
470;782;835;4148;
464;785;835;5228;
464;783;837;6312;
456;783;838;7388;
470;779;835;8464;
470;780;838;9540;
470;779;837;10616;
456;783;835;11692;
464;782;836;12768;
464;779;839;13844;
456;778;838;14924;
450;783;836;16004;
450;782;838;17080;
450;781;837;18156;
456;782;839;19232;
442;780;840;20308;
442;783;841;21384;
442;785;838;22464;
456;786;835;23544;
442;783;835;24628;
442;783;837;25708;
450;780;839;26784;
450;783;841;27860;
435;785;835;28936;
442;784;839;30016;
450;783;839;31092;
442;783;838;32168;
435;787;835;33244;
435;790;836;34320;
435;787;837;35396;
442;785;839;36472;
435;789;835;37548;
428;790;837;38624;
442;790;835;39700;
442;787;841;40780;
442;787;839;41856;
428;788;837;42932;
428;790;838;44008;
428;788;838;45100;
428;790;838;46184;
428;789;835;47264;
428;788;836;48340;
435;783;840;49416;
442;785;839;50492;
435;788;839;51572;
428;787;838;52648;
442;786;841;53724;
435;786;839;54800;
428;783;840;55876;
428;787;839;56952;
442;787;841;58028;
442;784;840;59104;
435;784;840;60180;
428;787;839;61256;
442;787;839;62336;
435;788;839;63412;
442;785;843;64492;
442;787;839;48;
428;788;838;1116;
435;792;839;2192;
435;787;839;3272;
442;785;841;4352;
442;784;841;5432;
450;785;842;6512;
442;786;843;7588;
435;790;839;8664;
442;790;835;9740;
442;787;843;10816;
450;788;844;11892;
442;788;839;12972;
442;790;839;14048;
450;787;843;15124;
450;786;844;16200;
442;788;842;17276;
442;786;839;18352;
456;788;839;19428;
442;790;839;20512;
464;785;839;21588;
456;788;843;22664;
456;787;843;23752;
456;788;839;24828;
456;787;836;25908;
456;787;839;26988;
470;784;838;28068;
470;785;839;29144;
478;784;839;30220;
470;787;838;31300;
470;788;839;32376;
470;789;839;33452;
478;784;843;34528;
470;789;839;35604;
470;788;839;36684;
478;787;839;37760;
492;785;844;38836;
484;786;841;39912;
492;785;844;41000;
492;783;840;42076;
484;787;839;43152;
492;786;840;44228;
498;783;835;45304;
492;782;841;46384;
498;783;839;47460;
498;787;837;48540;
498;787;840;49616;
498;787;835;50704;
506;783;838;51784;
512;785;844;52860;
512;783;844;53936;
520;787;841;55012;
512;787;838;56092;
520;787;835;57168;
526;782;836;58248;
520;785;838;59324;
512;783;839;60400;
526;787;835;61484;
520;784;835;62568;
526;783;840;63648;
534;783;838;64724;
534;782;835;264;
534;783;836;1332;
534;782;835;2408;
548;780;836;3488;
548;778;836;4564;
540;783;831;5640;
540;783;835;6724;
548;783;836;7800;
555;783;831;8876;
555;779;836;9952;
562;777;834;11028;
555;785;832;12104;
569;783;831;13180;
562;775;833;14260;
569;777;834;15336;
569;779;833;16428;
569;779;832;17508;
569;777;834;18588;
562;780;833;19664;
562;781;833;20752;
569;780;831;21828;
569;781;830;22908;
583;775;831;23984;
583;775;828;25072;
590;775;833;26152;
590;775;835;27228;
590;775;833;28304;
583;778;830;29384;
590;778;830;30460;
597;775;832;31536;
604;775;830;32616;
597;777;835;33696;
590;780;831;34772;
611;779;832;35864;
611;775;834;36956;
604;774;831;38036;
618;775;832;39120;
618;777;831;40196;
611;777;831;41272;
611;775;830;42348;
618;776;828;43424;
611;774;831;44500;
611;779;829;45576;
611;779;830;46660;
618;780;827;47728;
618;775;831;48808;
625;775;831;49888;
625;779;829;50968;
618;778;827;52044;
632;779;827;53120;
632;774;828;54200;
632;775;829;55276;
632;775;828;56368;
639;772;828;57444;
639;772;828;58528;
625;776;825;59604;
632;775;827;60688;
625;775;828;61772;
632;775;826;62848;
646;775;825;63928;
646;771;830;65004;
646;771;828;544;
632;774;824;1612;
646;776;825;2696;
639;772;827;3776;
646;772;828;4852;
653;770;827;5928;
646;774;823;7004;
653;777;825;8084;
646;769;827;9164;
646;775;827;10248;
639;775;823;11340;
639;775;824;12424;
653;775;820;13500;
653;769;824;14580;
646;769;823;15660;
646;770;826;16740;
653;769;828;17824;
653;768;825;18904;
639;774;823;19984;
646;771;828;21068;
639;775;823;22144;
653;771;827;23220;
653;771;825;24300;
660;771;828;25380;
653;771;825;26460;
639;772;825;27536;
639;774;823;28616;
653;771;827;29696;
646;774;820;30780;
639;775;823;31864;
632;772;824;32952;
639;774;825;34040;
639;771;828;35112;
646;771;828;36188;
639;774;824;37264;
646;774;825;38348;
646;775;828;39432;
646;775;824;40516;
646;775;825;41592;
639;775;824;42668;
646;771;827;43744;
646;768;827;44824;
632;772;827;45896;
625;775;823;46972;
639;774;825;48052;
639;775;824;49128;
646;774;825;50212;
625;772;827;51288;
625;775;822;52364;
625;775;826;53440;
625;773;824;54516;
632;769;824;55592;
618;772;824;56672;
625;775;828;57760;
625;772;825;58844;
625;771;826;59928;
618;771;825;61004;
611;775;824;62080;
618;774;822;63156;
618;772;827;64232;
604;771;827;65312;
611;772;824;852;
604;775;823;1928;
611;767;827;3012;
611;771;829;4088;
611;770;830;5172;
597;769;828;6248;
597;771;827;7324;
597;775;824;8404;
583;774;824;9480;
604;771;824;10556;
590;771;824;11636;
590;769;826;12712;
583;776;824;13792;
583;775;823;14872;
583;771;823;15952;
583;771;828;17032;
583;769;827;18104;
576;772;824;19180;
576;775;824;20260;
583;771;825;21336;
583;771;827;22412;
562;775;827;23488;
555;774;824;24568;
576;770;828;25660;
569;770;828;26744;
562;770;825;27824;
555;771;824;28900;
555;773;824;29976;
555;771;828;31052;
562;771;827;32128;
548;774;823;33204;
548;774;824;34280;
555;769;823;35360;
540;770;828;36436;
540;775;825;37516;
534;775;825;38596;
534;775;824;39672;
540;771;828;40748;
534;772;831;41824;
534;775;823;42900;
526;777;824;43976;
526;778;827;45052;
520;775;828;46136;
534;774;831;47212;
520;772;831;48292;
512;775;829;49372;
512;776;831;50448;
506;775;831;51524;
520;775;830;52604;
512;774;831;53680;
512;776;832;54760;
506;781;829;55836;
498;780;831;56916;
506;780;831;57996;
506;778;835;59072;
498;775;835;60148;
492;779;835;61224;
492;781;834;62300;
498;778;835;63376;
498;777;834;64456;
498;780;833;65532;
478;781;835;1076;
484;783;831;2152;
492;780;835;3224;
478;781;833;4292;
492;780;839;5368;
492;780;835;6444;
470;782;833;7520;
478;780;836;8600;
464;783;835;9676;
478;782;837;10756;
470;780;831;11836;
470;779;836;12912;
456;777;838;13992;
464;783;835;15072;
456;783;835;16148;
464;782;838;17224;
464;781;836;18300;
450;783;833;19376;
450;780;838;20452;
450;783;838;21536;
456;780;836;22612;
456;785;835;23692;
456;780;836;24768;
456;785;838;25856;
456;782;838;26932;
442;783;838;28008;
450;787;835;29084;
442;785;835;30172;
435;787;836;31252;
450;782;839;32328;
442;784;838;33404;
442;784;838;34480;
442;787;836;35556;
442;784;839;36632;
442;785;839;37708;
428;787;835;38784;
435;787;833;39860;
435;787;836;40936;
442;781;838;42020;
442;783;838;43108;
442;783;836;44188;
442;781;839;45268;
442;783;839;46344;
428;788;835;47420;
435;787;841;48500;
442;783;839;49580;
435;790;837;50656;
442;783;835;51732;
428;787;839;52812;
428;789;839;53892;
435;787;839;54972;
435;784;839;56052;
442;787;839;57128;
435;783;840;58208;
421;785;841;59284;
435;790;840;60364;
442;784;840;61448;
428;788;839;62532;
435;785;839;63608;
428;789;839;64688;
435;783;843;228;
428;789;839;1296;
428;786;838;2372;
442;785;842;3452;
442;783;843;4528;
428;787;844;5608;
435;786;844;6684;
435;787;839;7760;
442;783;844;8836;
442;783;843;9916;
442;783;840;10992;
442;787;840;12068;
450;783;841;13144;
450;785;844;14224;
450;784;843;15304;
456;785;839;16380;
442;787;841;17464;
442;787;839;18540;
442;787;839;19620;
450;783;839;20696;
456;785;839;21772;
442;783;844;22848;
442;788;838;23924;
464;784;843;25004;
456;785;838;26088;
456;789;839;27168;
464;785;844;28244;
450;787;840;29320;
456;787;838;30396;
470;784;840;31472;
470;784;844;32548;
464;788;839;33624;
456;787;839;34704;
470;790;836;35780;
478;783;844;36860;
478;787;839;37948;
478;787;839;39028;
478;783;843;40104;
484;783;844;41188;
484;783;839;42276;
484;783;842;43356;
492;785;843;44436;
498;784;840;45520;
492;784;840;46596;
484;787;839;47676;
492;787;839;48752;
498;786;842;49828;
498;783;844;50908;
498;787;841;51988;
498;787;839;53064;
492;785;838;54140;
506;783;839;55220;
506;783;841;56296;
506;781;840;57380;
512;782;839;58460;
512;783;840;59536;
506;787;841;60612;
512;785;839;61692;
520;785;835;62776;
520;783;837;63852;
520;781;839;64928;
520;782;838;468;
520;787;835;1548;
534;782;837;2624;
534;782;838;3700;
534;783;835;4776;
534;784;836;5848;
540;781;834;6924;
548;782;837;7996;
534;783;832;9076;
540;783;831;10152;
548;781;835;11232;
548;783;831;12324;
548;784;832;13404;
540;783;831;14488;
548;783;830;15568;
562;780;836;16644;
562;782;837;17720;
555;782;831;18796;
562;782;833;19872;
569;780;831;20948;
569;777;835;22024;
