x-axis,1,2
second,Volt,Volt
-1.43600E+00,+929.65E-03,+1.21106E+00
-1.43500E+00,+891.96E-03,+1.17337E+00
-1.43400E+00,+829.15E-03,+1.15075E+00
-1.43300E+00,+829.15E-03,+1.11055E+00
-1.43200E+00,+788.94E-03,+1.07035E+00
-1.43100E+00,+708.54E-03,+1.03015E+00
-1.43000E+00,+708.54E-03,+1.01256E+00
-1.42900E+00,+668.34E-03,+952.26E-03
-1.42800E+00,+648.24E-03,+909.55E-03
-1.42700E+00,+628.14E-03,+869.35E-03
-1.42600E+00,+587.94E-03,+811.56E-03
-1.42500E+00,+547.74E-03,+788.94E-03
-1.42400E+00,+530.15E-03,+748.74E-03
-1.42300E+00,+507.54E-03,+708.54E-03
-1.42200E+00,+507.54E-03,+708.54E-03
-1.42100E+00,+489.95E-03,+668.34E-03
-1.42000E+00,+467.34E-03,+668.34E-03
-1.41900E+00,+427.14E-03,+648.24E-03
-1.41800E+00,+427.14E-03,+628.14E-03
-1.41700E+00,+449.75E-03,+587.94E-03
-1.41600E+00,+427.14E-03,+587.94E-03
-1.41500E+00,+427.14E-03,+587.94E-03
-1.41400E+00,+407.04E-03,+587.94E-03
-1.41300E+00,+407.04E-03,+547.74E-03
-1.41200E+00,+427.14E-03,+547.74E-03
-1.41100E+00,+427.14E-03,+547.74E-03
-1.41000E+00,+427.14E-03,+547.74E-03
-1.40900E+00,+427.14E-03,+530.15E-03
-1.40800E+00,+427.14E-03,+530.15E-03
-1.40700E+00,+427.14E-03,+547.74E-03
-1.40600E+00,+467.34E-03,+530.15E-03
-1.40500E+00,+467.34E-03,+507.54E-03
-1.40400E+00,+507.54E-03,+507.54E-03
-1.40300E+00,+507.54E-03,+507.54E-03
-1.40200E+00,+547.74E-03,+507.54E-03
-1.40100E+00,+547.74E-03,+527.64E-03
-1.40000E+00,+547.74E-03,+530.15E-03
-1.39900E+00,+587.94E-03,+547.74E-03
-1.39800E+00,+628.14E-03,+567.84E-03
-1.39700E+00,+650.75E-03,+547.74E-03
-1.39600E+00,+668.34E-03,+570.35E-03
-1.39500E+00,+708.54E-03,+567.84E-03
-1.39400E+00,+748.74E-03,+587.94E-03
-1.39300E+00,+788.94E-03,+610.55E-03
-1.39200E+00,+788.94E-03,+587.94E-03
-1.39100E+00,+869.35E-03,+628.14E-03
-1.39000E+00,+909.55E-03,+628.14E-03
-1.38900E+00,+909.55E-03,+650.75E-03
-1.38800E+00,+989.95E-03,+650.75E-03
-1.38700E+00,+1.03015E+00,+668.34E-03
