2084;719;759;32736;
2011;719;760;33760;
2089;723;760;34780;
2265;719;760;35800;
2514;723;758;36820;
2749;721;760;37840;
2934;721;759;38856;
3027;721;760;39876;
2973;721;760;40896;
2807;723;760;41916;
2573;719;760;42936;
2324;721;760;43956;
2124;721;760;44976;
2021;719;760;45996;
2050;719;760;47016;
2202;721;760;48036;
2436;719;760;49056;
2690;724;760;50076;
2890;719;760;51096;
3012;723;760;52116;
2998;721;760;53136;
2856;721;760;54156;
2631;720;760;55176;
2377;719;760;56196;
2163;721;760;57216;
2036;720;760;58236;
2026;721;760;59256;
2163;720;760;60280;
2377;723;760;61300;
2622;720;759;62320;
2846;723;761;63340;
2983;721;760;64360;
3012;723;760;65380;
2905;723;759;864;
2690;719;760;1876;
2436;721;760;2888;
2216;723;760;3900;
2065;723;758;4916;
2026;723;759;5932;
2109;721;760;6952;
2304;723;760;7972;
2553;723;760;8996;
2802;723;760;10016;
2968;723;760;11032;
3022;723;760;12052;
2949;723;760;13072;
2768;723;760;14092;
2519;721;760;15108;
2270;719;760;16128;
2089;722;760;17148;
2026;721;760;18168;
2084;719;760;19188;
2246;719;760;20208;
2490;719;760;21228;
2739;721;760;22248;
2924;723;760;23272;
3007;721;760;24292;
2983;722;760;25312;
2827;721;760;26332;
2592;721;760;27352;
2343;721;760;28372;
2143;722;760;29392;
2026;723;758;30412;
2045;719;760;31432;
2202;721;760;32452;
2416;719;760;33472;
2670;721;758;34492;
2885;721;760;35512;
3002;722;760;36532;
2988;722;760;37556;
2875;722;760;38576;
2656;722;758;39596;
2397;721;760;40616;
2163;723;757;41636;
2045;723;760;42656;
2026;719;760;43676;
2133;721;757;44696;
2353;723;759;45720;
2597;721;758;46736;
2846;723;760;47756;
2988;723;760;48772;
3012;722;760;49792;
2924;721;760;50812;
2719;721;760;51832;
2460;721;760;52852;
2221;721;759;53872;
2070;721;760;54892;
2026;719;760;55912;
2109;721;760;56932;
2294;723;759;57952;
2543;721;760;58972;
2792;721;760;59992;
2968;721;760;61012;
3027;723;759;62028;
2949;719;760;63052;
2768;721;759;64072;
2519;720;760;65092;
2275;722;759;576;
2099;722;761;1588;
2011;721;758;2600;
2065;722;759;3612;
2221;720;760;4624;
2460;721;759;5636;
2700;721;759;6656;
2915;720;760;7672;
3022;723;760;8692;
2983;723;760;9712;
2832;723;760;10732;
2617;719;760;11752;
2358;722;760;12772;
2148;719;760;13792;
2021;721;760;14812;
2031;723;760;15832;
2163;722;760;16852;
2373;721;761;17868;
2631;723;760;18884;
2866;723;760;19900;
2998;723;760;20920;
3002;723;757;21936;
2885;723;758;22956;
2670;723;759;23976;
2421;723;759;24992;
2202;723;760;26012;
2060;721;760;27032;
2021;720;760;28044;
2128;721;760;29064;
2324;719;760;30080;
2568;723;760;31100;
2792;721;760;32116;
2968;722;759;33128;
3012;722;758;34144;
2944;723;758;35164;
2753;721;758;36184;
2504;723;759;37200;
2260;723;760;38220;
2089;722;760;39240;
2016;721;760;40256;
2084;720;758;41276;
2260;722;760;42296;
2500;721;760;43316;
2734;721;760;44328;
2934;722;760;45344;
2983;721;760;46360;
2934;721;760;47380;
