33d;2e6;317;5c10;
31a;2e6;318;604c;
321;2e5;317;6480;
34b;2e7;317;68b4;
398;2e1;317;6ce8;
3d8;2e7;317;7120;
3ed;2e7;316;7554;
3d8;2e4;315;7988;
3a0;2e4;317;7dbc;
34b;2e5;316;81ec;
321;2e6;317;8620;
31a;2e4;317;8a54;
33d;2e4;313;8e88;
37c;2e3;316;92bc;
3ca;2e6;318;96fc;
3ed;2e4;317;9b30;
3e6;2e7;314;9f64;
3ae;2e3;318;a390;
367;2e7;315;a7c8;
32f;2e5;317;ac00;
313;2e7;316;b038;
336;2e4;316;b46c;
36e;2e3;318;b8a4;
3b4;2e5;317;bcd8;
3e6;2e4;318;c10c;
3ed;2e6;316;c540;
3c2;2e3;31a;c974;
37c;2e4;318;cda8;
33d;2e4;318;d1e0;
313;2e5;317;d618;
328;2e7;313;da50;
360;2e6;318;de84;
3a6;2e6;313;e2b4;
3d8;2e4;317;e6e8;
3ed;2e3;315;eb1c;
3d0;2e3;317;ef50;
392;2e4;318;f37c;
344;2e4;314;f7b0;
31a;2e7;315;fbe0;
321;2e4;317;1c;
34b;2e6;318;45c;
38a;2e4;317;890;
3d0;2e3;315;cc4;
3ed;2e4;316;10f8;
3e6;2e5;318;152c;
3a6;2e6;318;1960;
360;2e4;318;1d94;
321;2e6;318;21c8;
31a;2e3;318;25f4;
33d;2e3;318;2a24;
37c;2e7;313;2e58;
3bc;2e4;313;3288;
3e6;2e4;318;36c0;
3e6;2e3;316;3af8;
3b4;2e6;316;3f2c;
375;2e6;318;4364;
336;2e8;316;4798;
31a;2e3;318;4bcc;
32f;2e4;318;5008;
367;2e3;316;5444;
3ae;2e5;318;5870;
3e6;2e7;315;5ca8;
3ed;2e8;313;60dc;
3ca;2e7;317;6508;
384;2e7;316;6938;
33d;2e3;315;6d70;
31a;2e3;316;71a4;
321;2e4;318;75dc;
34b;2e6;313;7a08;
398;2e3;316;7e3c;
3d8;2e6;314;8274;
3ed;2e7;318;86a0;
3d8;2e5;316;8ad0;
3a0;2e3;318;8f08;
352;2e3;319;9338;
321;2e3;318;9770;
31a;2e7;318;9ba4;
344;2e3;318;9fd8;
384;2e7;316;a414;
3c2;2e4;318;a850;
3ed;2e6;316;ac84;
3e6;2e6;316;b0bc;
3ae;2e7;318;b4f4;
367;2e6;318;b928;
32f;2e5;314;bd60;
313;2e6;317;c194;
32f;2e5;317;c5c8;
36e;2e7;318;c9f4;
3b4;2e3;318;ce2c;
3ed;2e3;316;d25c;
3ed;2e6;316;d68c;
3c2;2e4;318;dac0;
384;2e6;314;deec;
33d;2e6;317;e320;
31a;2e6;314;e750;
328;2e6;318;eb84;
352;2e6;318;efb8;
3a0;2e7;318;f3ec;
3de;2e6;314;f824;
3ed;2e3;317;fc5c;
3d0;2e3;316;90;
392;2e6;318;4c8;
34b;2e6;317;8f4;
31a;2e4;317;d28;
31a;2e5;317;115c;
344;2e6;318;1594;
38a;2e7;317;19c8;
3ca;2e4;314;1df4;
3ed;2e6;315;222c;
3d8;2e6;318;265c;
3a6;2e3;318;2a90;
367;2e4;318;2ec4;
328;2e6;315;32f0;
313;2e3;317;3728;
336;2e3;318;3b5c;
375;2e3;317;3f88;
3bc;2e6;315;43bc;
3ed;2e3;318;47f0;
3ed;2e5;317;4c2c;
3bc;2e4;318;5064;
375;2e7;319;5498;
336;2e7;315;58cc;
31a;2e7;318;5d04;
328;2e7;316;6138;
360;2e2;318;656c;
3ae;2e7;313;69a0;
3e6;2e7;319;6dd8;
3ed;2e4;318;7210;
3ca;2e3;317;7644;
38a;2e4;318;7a78;
344;2e6;317;7ea8;
31a;2e4;318;82dc;
321;2e3;318;8710;
34b;2e6;318;8b44;
38a;2e6;317;8f78;
3d8;2e6;317;93a8;
3ed;2e3;314;97d8;
3d8;2e3;318;9c1c;
3a0;2e6;315;a050;
352;2e4;319;a488;
321;2e5;316;a8c0;
31a;2e6;313;acf4;
344;2e4;315;b128;
384;2e7;314;b55c;
3c2;2e3;315;b990;
3ed;2e6;313;bdc8;
3e6;2e5;317;c1fc;
3ae;2e3;318;c628;
367;2e5;318;ca5c;
328;2e6;314;ce90;
31a;2e6;315;d2c0;
32f;2e4;316;d6f4;
367;2e6;316;db2c;
3b4;2e9;315;df60;
3e6;2e6;313;e394;
3ed;2e6;318;e7c4;
3c2;2e6;313;ebf0;
384;2e6;317;f030;
344;2e4;318;f464;
31a;2e7;317;f898;
328;2e7;318;fccc;
359;2e4;318;100;
3a0;2e6;317;534;
3d8;2e4;318;968;
3e6;2e4;318;da0;
3d0;2e4;316;11d8;
398;2e4;313;160c;
34b;2e7;316;1a3c;
321;2e2;318;1e78;
31a;2e3;318;22a8;
344;2e6;315;26dc;
38a;2e4;318;2b14;
3d0;2e4;319;2f44;
3ed;2e4;318;3378;
3de;2e4;318;37a8;
3ae;2e5;313;3bdc;
360;2e4;318;4020;
328;2e3;317;4454;
313;2e3;318;4888;
336;2e6;316;4cc0;
375;2e9;318;50f4;
3b4;2e3;318;552c;
3ed;2e3;318;5960;
3ed;2e3;316;5d94;
3bc;2e3;314;61c8;
375;2e4;318;65f8;
33d;2e3;317;6a28;
313;2e6;314;6e5c;
328;2e6;316;7290;
360;2e4;316;76c4;
3a6;2e4;318;7af8;
3de;2e5;317;7f24;
3ed;2e6;317;8354;
3d0;2e4;316;8784;
392;2e6;318;8bb8;
344;2e4;316;8fe8;
321;2e5;318;9424;
313;2e6;318;9858;
34b;2e5;318;9c8c;
398;2e4;317;a0c4;
3d0;2e6;318;a4f8;
3ed;2e7;318;a92c;
3d8;2e1;316;ad60;
3a0;2e6;319;b194;
360;2e6;315;b5c8;
328;2e4;317;b9fc;
313;2e6;318;be28;
33d;2e3;318;c25c;
37c;2e4;316;c688;
3bc;2e6;317;cac0;
3ed;2e5;316;ceec;
3e6;2e6;315;d31c;
3b4;2e7;317;d750;
36e;2e6;316;db84;
32f;2e4;316;dfc0;
313;2e3;318;e3f8;
328;2e3;319;e830;
367;2e4;316;ec64;
3ae;2e6;317;f098;
3e6;2e5;317;f4cc;
3ed;2e3;317;f900;
3ca;2e3;317;fd34;
384;2e7;318;168;
33d;2e7;316;59c;
31a;2e6;317;9d0;
321;2e4;317;e04;
352;2e4;315;1238;
398;2e6;317;166c;
3d8;2e6;315;1aa4;
3ed;2e3;315;1ed8;
3d0;2e4;318;230c;
398;2e6;314;2740;
352;2e6;317;2b70;
321;2e1;316;2fa4;
31a;2e6;317;33d8;
33d;2e6;317;3810;
384;2e7;318;3c4c;
3d0;2e6;316;4084;
3ed;2e3;318;44b8;
3e6;2e6;318;48f0;
3a6;2e8;318;4d24;
360;2e7;317;5158;
328;2e5;314;558c;
