3c2;2e7;318;a758;
3d0;2ea;318;ab8c;
3e6;2e9;316;afc0;
3ed;2e9;318;b3f4;
3ed;2e7;318;b830;
3e6;2e7;316;bc64;
3d0;2e7;318;c09c;
3bc;2e7;317;c4d0;
3a6;2e7;317;c904;
384;2e4;317;cd38;
36e;2e4;317;d168;
34b;2e7;316;d59c;
33d;2e3;317;d9d4;
328;2e1;316;de08;
313;2e3;315;e23c;
313;2e3;317;e668;
313;2e2;317;ea9c;
328;2e0;317;eed0;
336;2e3;317;f304;
34b;2e3;316;f734;
367;2e5;318;fb68;
384;2e3;318;ffa0;
3a0;2e6;318;3d8;
3bc;2e4;318;814;
3d0;2e7;319;c58;
3e6;2ea;318;1090;
3ed;2e8;316;14c8;
3ed;2eb;318;1900;
3e6;2e7;318;1d34;
3d8;2e9;318;2168;
3c2;2e9;317;259c;
3ae;2e7;315;29d4;
38a;2e8;316;2e08;
36e;2e6;314;3240;
352;2e7;316;3674;
33d;2e1;316;3aac;
328;2e0;316;3ee4;
31a;2e0;314;4318;
313;2e1;314;4748;
31a;2df;316;4b7c;
321;2e2;314;4fb0;
336;2e3;314;53e4;
344;2e4;318;5820;
360;2e3;316;5c54;
384;2e3;318;608c;
3a0;2e3;318;64c0;
3b4;2e6;318;68f4;
3ca;2e7;318;6d28;
3de;2e8;318;715c;
3ed;2e9;319;7590;
3ed;2e9;31a;79c4;
3e6;2e9;319;7df8;
3d8;2e8;318;8224;
3c2;2e8;319;8658;
3ae;2e7;316;8a8c;
392;2e7;315;8ec0;
37c;2e7;316;92f4;
360;2e4;317;9728;
344;2e0;316;9b5c;
328;2e3;315;9f98;
31a;2e1;315;a3c8;
313;2e4;314;a804;
31a;2e3;314;ac40;
31a;2e1;316;b074;
32f;2e1;317;b4ac;
33d;2e2;316;b8e0;
359;2e4;316;bd14;
37c;2e4;316;c148;
398;2e7;318;c57c;
3b4;2e6;318;c9b4;
3ca;2e8;319;cde8;
3de;2e8;318;d220;
3ed;2e9;317;d654;
3ed;2e9;31a;da88;
3ed;2e9;316;dec0;
3de;2e8;319;e2f4;
3ca;2e7;318;e720;
3b4;2e6;317;eb50;
398;2e7;315;ef88;
375;2e4;315;f3bc;
360;2e3;313;f7f0;
344;2e2;318;fc2c;
32f;2e1;315;64;
31a;2e1;316;498;
313;2e0;315;8d0;
313;2e3;317;d04;
31a;2e3;314;1138;
32f;2e3;319;156c;
344;2e3;318;19a0;
352;2e4;313;1dd4;
36e;2e4;318;2208;
398;2e6;315;263c;
3ae;2e7;318;2a70;
3c2;2e7;318;2ea8;
3d8;2e7;314;32dc;
3e6;2e9;318;3710;
3ed;2e8;318;3b44;
3e6;2e7;317;3f74;
3de;2e8;316;43a8;
3d8;2e8;317;47e8;
3b4;2e7;316;4c24;
3a0;2e8;318;505c;
384;2e6;315;5490;
360;2e6;318;58bc;
34b;2e6;313;5cf0;
32f;2e0;318;611c;
321;2e4;318;6550;
313;2e3;317;6988;
313;2e1;316;6dc0;
31a;2e1;316;71f8;
328;2e3;316;7630;
33d;2e1;318;7a60;
352;2e1;317;7e94;
36e;2e4;317;82c4;
392;2e3;318;86f8;
3ae;2e7;318;8b30;
3c2;2e7;318;8f64;
3d0;2e9;318;9398;
3ed;2e8;318;97c8;
3ed;2e7;318;9bf8;
3e6;2e7;317;a034;
3e6;2e7;314;a46c;
3d8;2e8;316;a8a0;
3b4;2e6;318;acd8;
3a6;2e7;318;b10c;
384;2e7;313;b540;
367;2e7;314;b974;
34b;2e3;316;bda8;
336;2e3;318;c1dc;
321;2e3;315;c610;
31a;2e3;316;ca44;
313;2e3;316;ce70;
313;2e3;317;d2a8;
321;2e4;313;d6dc;
336;2e2;316;db14;
34b;2e3;317;df48;
367;2e3;319;e378;
384;2e3;318;e7ac;
398;2e7;318;ebe0;
3bc;2e7;318;f01c;
3d0;2e9;318;f454;
3e6;2e7;318;f88c;
3e6;2e7;318;fcc0;
3ed;2e7;318;f8;
3e6;2e7;317;52c;
3d8;2eb;318;960;
3c2;2e7;318;d94;
3ae;2e7;318;11c8;
392;2e7;317;15fc;
375;2e7;314;1a30;
352;2e3;318;1e64;
33d;2e1;316;2294;
328;2e3;316;26c8;
31a;2e3;318;2b04;
313;2e3;316;2f34;
313;2e0;317;336c;
31a;2e3;313;37a0;
32f;2e3;317;3bd8;
34b;2e4;319;4014;
367;2e7;318;4450;
37c;2e7;318;4888;
398;2e7;317;4cc0;
3bc;2e7;318;50f8;
3d0;2e7;318;5530;
3de;2e7;318;5964;
3ed;2e9;316;5d9c;
3ed;2eb;318;61d0;
3e6;2eb;318;6604;
3d8;2e8;317;6a34;
3ca;2e7;318;6e68;
3ae;2e7;318;729c;
398;2e7;316;76d4;
375;2e5;316;7b08;
359;2e2;317;7f3c;
33d;2e3;315;8370;
328;2e1;313;87a4;
31a;2e1;316;8bd8;
31a;2e0;316;9014;
313;2e0;314;9450;
313;2e0;318;987c;
328;2e7;318;9cb0;
344;2e1;319;a0e8;
360;2e2;319;a51c;
37c;2e3;318;a954;
38a;2e7;318;ad88;
3ae;2e7;316;b1bc;
3d0;2e9;318;b5f0;
3d8;2e9;318;ba28;
3e6;2e9;317;be54;
3ed;2e9;319;c288;
3ed;2eb;314;c6b8;
3de;2e9;318;caf0;
3ca;2e8;318;cf24;
3b4;2e7;319;d354;
398;2e7;317;d788;
37c;2e6;315;dbc0;
360;2e4;318;dff0;
344;2e3;315;e434;
32f;2e1;315;e86c;
31a;2e3;316;eca4;
313;2e3;314;f0dc;
313;2e1;318;f510;
31a;2e3;318;f944;
328;2e3;315;fd78;
33d;2e3;316;1ac;
352;2e3;318;5e4;
37c;2e3;316;a18;
392;2e3;318;e50;
3ae;2e6;318;1284;
3c2;2e7;317;16b8;
3d8;2e9;318;1aec;
3ed;2e7;318;1f20;
3ed;2e7;318;2358;
3e6;2e7;318;278c;
3de;2e7;316;2bc0;
3d0;2e8;318;2ff4;
