203;812;848;61452;
140;811;851;62468;
168;812;854;63480;
203;813;851;64492;
273;814;851;65504;
330;814;851;980;
358;814;851;1996;
337;816;847;3008;
287;816;851;4020;
217;816;854;5032;
161;811;852;6044;
133;812;851;7060;
161;813;850;8072;
245;811;849;9084;
287;814;852;10096;
337;812;851;11108;
351;810;853;12120;
330;813;852;13132;
301;816;851;14148;
239;815;852;15164;
161;814;851;16176;
147;811;851;17192;
168;813;851;18204;
225;812;851;19216;
295;813;852;20228;
344;813;851;21240;
351;815;849;22252;
330;815;851;23268;
267;815;851;24280;
203;812;852;25296;
147;814;852;26308;
140;815;851;27320;
175;812;852;28332;
245;812;852;29344;
295;812;851;30356;
344;813;852;31368;
344;813;851;32380;
337;814;851;33396;
253;812;852;34408;
189;814;851;35420;
147;812;854;36432;
140;815;851;37444;
175;812;854;38456;
267;815;850;39472;
309;812;851;40484;
344;814;851;41496;
344;814;851;42508;
309;817;852;43524;
245;816;853;44536;
189;813;853;45548;
161;812;851;46560;
147;814;850;47572;
189;812;851;48584;
259;812;851;49596;
315;812;850;50608;
358;813;852;51624;
358;814;851;52636;
301;816;851;53648;
239;816;851;54660;
189;812;850;55672;
175;813;856;56688;
154;812;852;57700;
196;815;852;58716;
273;812;854;59728;
323;813;852;60740;
344;814;852;61752;
337;815;849;62764;
301;814;851;63776;
253;814;856;64792;
210;812;852;268;
140;812;851;1280;
147;813;851;2296;
210;812;851;3308;
267;815;852;4320;
323;812;851;5332;
365;816;849;6344;
358;816;851;7356;
295;814;852;8372;
225;814;851;9384;
175;813;849;10400;
147;814;851;11412;
161;809;851;12424;
210;808;856;13436;
273;813;851;14448;
330;816;852;15460;
358;813;852;16472;
337;815;851;17484;
287;814;851;18496;
217;816;849;19508;
161;813;851;20520;
140;814;853;21532;
161;812;856;22548;
231;815;853;23568;
281;814;851;24588;
337;815;851;25608;
358;816;852;26620;
330;816;856;27632;
273;816;853;28644;
203;812;851;29656;
175;812;851;30672;
133;812;850;31684;
168;814;852;32696;
259;812;851;33708;
295;812;853;34720;
344;812;852;35732;
358;815;852;36748;
330;814;849;37760;
273;814;851;38772;
196;811;854;39788;
147;814;851;40800;
147;812;851;41812;
175;810;856;42824;
231;811;850;43836;
301;814;849;44848;
344;813;851;45860;
351;816;852;46872;
315;815;851;47884;
253;817;854;48896;
196;816;852;49908;
154;812;855;50920;
140;812;851;51936;
189;814;849;52948;
253;814;856;53960;
330;817;852;54972;
351;816;854;55984;
344;815;851;56996;
309;814;849;58012;
245;814;847;59024;
189;811;853;60036;
133;812;852;61048;
