168;820;860;8192;
161;819;859;9204;
203;819;860;10216;
196;819;859;11228;
175;819;860;12240;
175;820;863;13252;
168;817;860;14264;
175;820;859;15276;
175;819;860;16288;
168;819;861;17300;
175;820;860;18312;
175;822;862;19324;
182;819;860;20336;
210;817;862;21348;
182;819;857;22360;
189;817;856;23372;
189;817;861;24384;
189;819;860;25396;
196;820;859;26408;
196;819;856;27420;
196;822;860;28432;
203;819;860;29444;
210;817;858;30456;
196;819;856;31468;
217;816;860;32480;
210;816;859;33492;
231;819;856;34504;
210;820;858;35516;
210;819;860;36528;
217;819;856;37540;
217;818;860;38556;
217;818;859;39572;
225;816;856;40588;
225;819;857;41600;
239;819;856;42612;
225;820;856;43624;
239;819;856;44636;
231;818;856;45648;
231;816;857;46660;
231;816;856;47672;
245;817;854;48684;
231;817;857;49696;
253;816;856;50712;
267;817;856;51724;
267;816;854;52736;
245;817;854;53748;
245;814;858;54764;
267;814;856;55776;
245;816;856;56788;
253;814;854;57800;
259;816;853;58812;
267;814;856;59824;
253;816;851;60836;
267;817;851;61848;
273;814;856;62860;
281;815;855;63872;
267;816;856;64884;
267;815;854;360;
273;816;851;1372;
281;814;855;2384;
309;815;852;3396;
287;816;851;4408;
287;814;851;5420;
301;815;851;6432;
287;817;851;7448;
295;816;851;8460;
309;813;849;9472;
287;813;851;10484;
301;813;851;11496;
295;812;851;12508;
309;815;848;13520;
301;812;849;14532;
301;815;851;15544;
309;815;853;16556;
323;813;847;17568;
323;812;852;18584;
323;813;852;19596;
323;815;849;20608;
323;813;847;21620;
315;811;852;22632;
323;812;851;23644;
315;814;850;24656;
337;812;850;25668;
323;813;850;26680;
330;811;852;27692;
323;814;847;28708;
323;812;847;29724;
330;813;847;30740;
330;815;848;31760;
330;811;847;32780;
344;816;848;33800;
337;811;847;34812;
337;809;847;35824;
337;812;847;36840;
337;812;847;37852;
337;810;847;38864;
337;812;847;39876;
337;812;849;40888;
358;813;847;41900;
351;811;847;42912;
344;814;847;43924;
344;811;847;44940;
365;811;845;45952;
344;812;846;46964;
358;812;847;47980;
358;812;845;48992;
344;810;846;50008;
344;812;848;51024;
344;811;847;52036;
344;811;851;53056;
358;811;846;54068;
351;813;849;55084;
344;812;846;56100;
358;812;848;57116;
358;809;849;58128;
351;810;849;59140;
358;809;847;60156;
358;809;847;61172;
358;812;847;62188;
365;812;850;63200;
358;811;845;64212;
358;811;847;65224;
351;811;846;700;
365;811;845;1716;
358;811;847;2728;
358;812;847;3740;
358;815;845;4756;
351;812;845;5768;
358;809;847;6780;
358;810;847;7800;
358;809;847;8816;
358;811;844;9828;
358;807;847;10840;
358;809;847;11852;
351;810;846;12864;
351;808;845;13876;
358;809;845;14888;
344;809;844;15900;
351;807;847;16912;
351;812;845;17924;
344;812;846;18936;
344;812;846;19948;
344;807;846;20960;
344;811;845;21972;
344;811;846;22984;
344;808;847;23996;
344;812;846;25008;
344;811;843;26020;
344;811;845;27032;
358;809;844;28044;
351;811;847;29056;
344;812;846;30068;
337;812;847;31084;
337;812;847;32096;
337;810;847;33112;
337;812;846;34124;
330;810;846;35136;
330;809;846;36148;
330;809;846;37160;
323;812;847;38172;
330;811;844;39188;
330;811;846;40200;
323;811;847;41212;
330;808;847;42228;
330;809;846;43240;
315;812;847;44256;
323;812;848;45268;
315;814;846;46280;
309;808;846;47292;
309;808;846;48304;
330;813;844;49316;
309;811;847;50328;
315;809;847;51344;
315;810;847;52356;
301;812;843;53368;
309;808;846;54380;
295;809;846;55392;
295;808;847;56404;
287;811;845;57416;
295;809;846;58432;
309;811;844;59444;
287;811;847;60460;
281;811;847;61472;
