38a;2e3;318;68c0;
3ae;2e3;318;6cf4;
3ca;2e4;318;7128;
3e6;2e7;318;7560;
3ed;2e5;318;7994;
3ed;2e9;318;7dcc;
3e6;2e3;317;8200;
3c2;2e6;319;8638;
3a0;2e6;318;8a70;
37c;2e6;317;8ea8;
360;2e4;317;92d4;
33d;2e1;318;9708;
321;2e1;318;9b38;
31a;2e3;317;9f6c;
31a;2e1;316;a39c;
321;2e2;31e;a7d4;
336;2e3;318;ac10;
352;2e1;316;b04c;
375;2e1;316;b480;
398;2e3;318;b8b8;
3c2;2e7;316;bcf0;
3de;2e7;318;c124;
3ed;2e9;318;c558;
3ed;2e7;318;c98c;
3ed;2e8;319;cdc0;
3d8;2e8;317;d1f4;
3b4;2e8;318;d628;
392;2e7;316;da5c;
36e;2e7;314;de94;
352;2e7;316;e2c4;
336;2e5;317;e704;
328;2e4;315;eb38;
31a;2e5;316;ef70;
31a;2e6;317;f3a4;
328;2e3;316;f7d8;
344;2e4;313;fc14;
367;2e4;316;50;
38a;2e5;317;484;
3ae;2e3;316;8b8;
3ca;2e5;318;cf8;
3de;2e7;318;112c;
3ed;2e7;317;1560;
3ed;2e3;317;1994;
3de;2e6;319;1dc8;
3d0;2e7;318;2200;
3ae;2e7;316;2634;
384;2e5;316;2a6c;
359;2e6;317;2ea4;
344;2e3;317;32d8;
328;2e1;317;370c;
313;2e3;314;3b40;
313;2e3;315;3f74;
321;2e3;316;43a8;
32f;2e1;317;47e0;
352;2e3;317;4c1c;
375;2e3;318;5054;
398;2e5;314;5488;
3b4;2e5;316;58c0;
3d8;2eb;318;5cf4;
3ed;2e7;318;612c;
3ed;2e7;317;6560;
3e6;2e9;317;6998;
3d8;2e7;317;6dd0;
3b4;2e9;317;7204;
398;2e7;319;7638;
375;2e3;318;7a70;
352;2e5;319;7ea4;
32f;2e4;318;82dc;
31a;2e4;313;8714;
313;2e4;316;8b4c;
313;2e3;314;8f84;
32f;2e4;317;93bc;
344;2e6;318;97f0;
360;2e3;319;9c28;
384;2e4;318;a054;
3ae;2e4;317;a488;
