x-axis,1,2,3
second,Volt,Volt,Volt
-1.357500E+00,+2.839196E+00,+1.731156E+00,+11.545226E+00
-1.355000E+00,+3.000000E+00,+1.884422E+00,+11.507538E+00
-1.352500E+00,+3.120603E+00,+1.947236E+00,+11.545226E+00
-1.350000E+00,+3.256281E+00,+2.221106E+00,+11.834171E+00
-1.347500E+00,+3.391960E+00,+2.236181E+00,+11.947236E+00
-1.345000E+00,+3.522613E+00,+2.535176E+00,+12.035176E+00
-1.342500E+00,+3.643216E+00,+2.567839E+00,+12.587940E+00
-1.340000E+00,+3.778894E+00,+2.711055E+00,+12.638191E+00
-1.337500E+00,+3.859296E+00,+2.889447E+00,+12.437186E+00
-1.335000E+00,+3.964824E+00,+2.937186E+00,+12.876884E+00
-1.332500E+00,+4.067839E+00,+3.160804E+00,+13.115578E+00
-1.330000E+00,+4.140704E+00,+3.135678E+00,+13.040201E+00
-1.327500E+00,+4.206030E+00,+3.321608E+00,+13.316583E+00
-1.325000E+00,+4.246231E+00,+3.296482E+00,+11.633166E+00
-1.322500E+00,+4.301508E+00,+3.482412E+00,+11.030151E+00
-1.320000E+00,+4.326633E+00,+3.570352E+00,+9.698492E+00
-1.317500E+00,+4.366834E+00,+3.643216E+00,+10.226131E+00
-1.315000E+00,+4.366834E+00,+3.804020E+00,+10.339196E+00
-1.312500E+00,+4.366834E+00,+3.763819E+00,+12.110553E+00
-1.310000E+00,+4.341709E+00,+3.899497E+00,+11.545226E+00
-1.307500E+00,+4.326633E+00,+3.804020E+00,+10.628141E+00
-1.305000E+00,+4.286432E+00,+3.899497E+00,+9.937186E+00
-1.302500E+00,+4.206030E+00,+3.844221E+00,+8.530151E+00
-1.300000E+00,+4.125628E+00,+3.924623E+00,+7.248744E+00
-1.297500E+00,+4.085427E+00,+3.972362E+00,+5.000000E+00
-1.295000E+00,+4.005025E+00,+3.939698E+00,+3.517588E+00
-1.292500E+00,+3.907035E+00,+4.005025E+00,+1.984925E+00
-1.290000E+00,+3.804020E+00,+3.899497E+00,+829.146E-03
-1.287500E+00,+3.683417E+00,+4.005025E+00,+276.382E-03
-1.285000E+00,+3.562814E+00,+3.859296E+00,-2.638191E+00
-1.282500E+00,+3.424623E+00,+3.924623E+00,-5.201005E+00
-1.280000E+00,+3.281407E+00,+3.851759E+00,-5.690955E+00
-1.277500E+00,+3.160804E+00,+3.844221E+00,-2.273869E+00
-1.275000E+00,+3.022613E+00,+3.836683E+00,-2.072864E+00
-1.272500E+00,+2.879397E+00,+3.658291E+00,-2.072864E+00
-1.270000E+00,+2.718593E+00,+3.643216E+00,+1.231156E+00
-1.267500E+00,+2.557789E+00,+3.442211E+00,+2.349246E+00
-1.265000E+00,+2.396985E+00,+3.361809E+00,+3.040201E+00
-1.262500E+00,+2.236181E+00,+2.977387E+00,+2.474874E+00
-1.260000E+00,+2.115578E+00,+3.000000E+00,+1.507538E+00
-1.257500E+00,+1.964824E+00,+2.728643E+00,+979.899E-03
-1.255000E+00,+1.793970E+00,+2.695980E+00,-2.148241E+00
-1.252500E+00,+1.633166E+00,+2.517588E+00,-3.115578E+00
-1.250000E+00,+1.512563E+00,+2.414573E+00,-6.331658E+00
-1.247500E+00,+1.369347E+00,+2.366834E+00,-6.733668E+00
-1.245000E+00,+1.256281E+00,+2.236181E+00,-6.771357E+00
-1.242500E+00,+1.110553E+00,+2.195980E+00,-7.864322E+00
-1.240000E+00,+989.950E-03,+1.994975E+00,-8.341709E+00
-1.237500E+00,+909.548E-03,+2.075377E+00,-8.505025E+00
-1.235000E+00,+788.945E-03,+1.819095E+00,-3.153266E+00
-1.232500E+00,+708.543E-03,+1.859296E+00,-2.675879E+00
-1.230000E+00,+645.729E-03,+1.618090E+00,-2.437186E+00
-1.227500E+00,+547.739E-03,+1.530151E+00,-2.788945E+00
-1.225000E+00,+507.538E-03,+1.351759E+00,-2.512563E+00
-1.222500E+00,+467.337E-03,+1.238693E+00,-1.306533E+00
-1.220000E+00,+444.724E-03,+1.175879E+00,-628.141E-03
-1.217500E+00,+404.523E-03,+1.030151E+00,-502.513E-03
-1.215000E+00,+427.136E-03,+1.015075E+00,-829.146E-03
-1.212500E+00,+427.136E-03,+869.347E-03,+2.386935E+00
-1.210000E+00,+427.136E-03,+909.548E-03,+3.115578E+00
-1.207500E+00,+467.337E-03,+788.945E-03,+3.391960E+00
-1.205000E+00,+507.538E-03,+788.945E-03,+5.603015E+00
-1.202500E+00,+547.739E-03,+693.467E-03,+6.243719E+00
-1.200000E+00,+628.141E-03,+660.804E-03,+7.010050E+00
-1.197500E+00,+685.930E-03,+638.191E-03,+6.721106E+00
-1.195000E+00,+788.945E-03,+587.940E-03,+7.010050E+00
-1.192500E+00,+894.472E-03,+653.266E-03,+10.703518E+00
-1.190000E+00,+989.950E-03,+587.940E-03,+11.143216E+00
-1.187500E+00,+1.095477E+00,+653.266E-03,+11.231156E+00
-1.185000E+00,+1.190955E+00,+628.141E-03,+13.115578E+00
-1.182500E+00,+1.329146E+00,+675.879E-03,+16.130653E+00
-1.180000E+00,+1.472362E+00,+708.543E-03,+16.532663E+00
-1.177500E+00,+1.610553E+00,+708.543E-03,+15.050251E+00
-1.175000E+00,+1.753769E+00,+829.146E-03,+13.957287E+00
-1.172500E+00,+1.891960E+00,+854.271E-03,+13.643216E+00
-1.170000E+00,+2.052764E+00,+1.095477E+00,+13.555276E+00
-1.167500E+00,+2.213568E+00,+1.110553E+00,+13.957287E+00
-1.165000E+00,+2.381910E+00,+1.329146E+00,+14.045226E+00
-1.162500E+00,+2.517588E+00,+1.402010E+00,+13.241206E+00
-1.160000E+00,+2.678392E+00,+1.464824E+00,+11.231156E+00
-1.157500E+00,+2.816583E+00,+1.698492E+00,+10.502513E+00
-1.155000E+00,+2.959799E+00,+1.771357E+00,+10.100503E+00
-1.152500E+00,+3.120603E+00,+2.052764E+00,+10.829146E+00
-1.150000E+00,+3.256281E+00,+2.125628E+00,+11.105528E+00
-1.147500E+00,+3.402010E+00,+2.309045E+00,+11.344221E+00
-1.145000E+00,+3.537688E+00,+2.502513E+00,+11.231156E+00
-1.142500E+00,+3.658291E+00,+2.575377E+00,+11.306533E+00
-1.140000E+00,+3.763819E+00,+2.798995E+00,+12.839196E+00
-1.137500E+00,+3.884422E+00,+2.776382E+00,+13.391960E+00
-1.135000E+00,+3.964824E+00,+3.015075E+00,+13.756281E+00
-1.132500E+00,+4.045226E+00,+3.022613E+00,+13.844221E+00
-1.130000E+00,+4.125628E+00,+3.160804E+00,+15.000000E+00
-1.127500E+00,+4.206030E+00,+3.263819E+00,+15.565327E+00
-1.125000E+00,+4.246231E+00,+3.321608E+00,+12.751256E+00
-1.122500E+00,+4.301508E+00,+3.482412E+00,+11.067839E+00
-1.120000E+00,+4.326633E+00,+3.472362E+00,+10.301508E+00
-1.117500E+00,+4.366834E+00,+3.683417E+00,+8.216080E+00
-1.115000E+00,+4.366834E+00,+3.706030E+00,+7.449749E+00
-1.112500E+00,+4.366834E+00,+3.819095E+00,+7.248744E+00
-1.110000E+00,+4.326633E+00,+3.876884E+00,+9.057789E+00
-1.107500E+00,+4.326633E+00,+3.964824E+00,+8.253769E+00
-1.105000E+00,+4.286432E+00,+4.027638E+00,+7.361809E+00
-1.102500E+00,+4.206030E+00,+3.964824E+00,+5.075377E+00
-1.100000E+00,+4.165829E+00,+4.060301E+00,+5.113065E+00
-1.097500E+00,+4.085427E+00,+4.005025E+00,+5.075377E+00
-1.095000E+00,+3.987437E+00,+4.045226E+00,+2.788945E+00
-1.092500E+00,+3.907035E+00,+3.987437E+00,+829.146E-03
-1.090000E+00,+3.804020E+00,+4.020100E+00,-1.633166E+00
-1.087500E+00,+3.683417E+00,+4.037688E+00,-4.158292E+00
-1.085000E+00,+3.562814E+00,+4.020100E+00,-4.283920E+00
-1.082500E+00,+3.442211E+00,+4.067839E+00,-4.560302E+00
-1.080000E+00,+3.304020E+00,+3.964824E+00,-1.143216E+00
-1.077500E+00,+3.160804E+00,+3.979899E+00,-464.824E-03
-1.075000E+00,+3.022613E+00,+3.738693E+00,-904.523E-03
-1.072500E+00,+2.856784E+00,+3.763819E+00,+741.206E-03
-1.070000E+00,+2.718593E+00,+3.522613E+00,+1.670854E+00
-1.067500E+00,+2.557789E+00,+3.464824E+00,+2.185930E+00
-1.065000E+00,+2.437186E+00,+3.223618E+00,+1.670854E+00
-1.062500E+00,+2.236181E+00,+3.095477E+00,+1.783920E+00
-1.060000E+00,+2.115578E+00,+2.929648E+00,+1.231156E+00
-1.057500E+00,+1.954774E+00,+2.798995E+00,+628.141E-03
-1.055000E+00,+1.793970E+00,+2.703518E+00,-464.824E-03
-1.052500E+00,+1.673367E+00,+2.494975E+00,-3.844221E+00
-1.050000E+00,+1.512563E+00,+2.502513E+00,-4.359297E+00
-1.047500E+00,+1.376884E+00,+2.276382E+00,-4.120603E+00
-1.045000E+00,+1.231156E+00,+2.316583E+00,-7.374372E+00
-1.042500E+00,+1.110553E+00,+2.100503E+00,-7.613065E+00
-1.040000E+00,+1.007538E+00,+2.092965E+00,-6.369347E+00
-1.037500E+00,+909.548E-03,+1.939699E+00,-6.256281E+00
-1.035000E+00,+814.070E-03,+1.866834E+00,-6.494975E+00
-1.032500E+00,+708.543E-03,+1.753769E+00,-5.251256E+00
-1.030000E+00,+628.141E-03,+1.610553E+00,-4.849246E+00
-1.027500E+00,+565.327E-03,+1.592965E+00,-5.050251E+00
-1.025000E+00,+507.538E-03,+1.432161E+00,-2.675879E+00
-1.022500E+00,+467.337E-03,+1.391960E+00,-2.273869E+00
-1.020000E+00,+427.136E-03,+1.190955E+00,-226.131E-03
-1.017500E+00,+427.136E-03,+1.175879E+00,+427.136E-03
-1.015000E+00,+404.523E-03,+1.030151E+00,+464.824E-03
-1.012500E+00,+427.136E-03,+1.007538E+00,-1.030151E+00
-1.010000E+00,+427.136E-03,+894.472E-03,+866.834E-03
-1.007500E+00,+467.337E-03,+821.608E-03,+1.507538E+00
-1.005000E+00,+507.538E-03,+829.146E-03,+4.798995E+00
-1.002500E+00,+547.739E-03,+708.543E-03,+6.520101E+00
-1.000000E+00,+628.141E-03,+733.668E-03,+7.047739E+00
-997.500E-03,+708.543E-03,+645.729E-03,+9.773869E+00
-995.000E-03,+788.945E-03,+668.342E-03,+10.376884E+00
-992.500E-03,+894.472E-03,+587.940E-03,+10.427136E+00
-990.000E-03,+974.874E-03,+645.729E-03,+11.306533E+00
-987.500E-03,+1.110553E+00,+587.940E-03,+12.713568E+00
-985.000E-03,+1.190955E+00,+580.402E-03,+13.040201E+00
-982.500E-03,+1.351759E+00,+693.467E-03,+15.251256E+00
-980.000E-03,+1.472362E+00,+668.342E-03,+15.452261E+00
-977.500E-03,+1.618090E+00,+788.945E-03,+15.653266E+00
-975.000E-03,+1.753769E+00,+814.070E-03,+14.321608E+00
-972.500E-03,+1.914573E+00,+942.211E-03,+13.555276E+00
-970.000E-03,+2.035176E+00,+1.015075E+00,+13.354271E+00
-967.500E-03,+2.213568E+00,+1.095477E+00,+14.158292E+00
-965.000E-03,+2.396985E+00,+1.336683E+00,+13.555276E+00
-962.500E-03,+2.517588E+00,+1.329146E+00,+13.040201E+00
-960.000E-03,+2.695980E+00,+1.592965E+00,+11.545226E+00
-957.500E-03,+2.839196E+00,+1.618090E+00,+11.030151E+00
-955.000E-03,+2.977387E+00,+1.851759E+00,+10.904523E+00
-952.500E-03,+3.120603E+00,+2.020101E+00,+10.226131E+00
-950.000E-03,+3.263819E+00,+2.092965E+00,+10.778895E+00
-947.500E-03,+3.402010E+00,+2.422111E+00,+11.507538E+00
-945.000E-03,+3.522613E+00,+2.374372E+00,+11.143216E+00
-942.500E-03,+3.643216E+00,+2.630653E+00,+11.909548E+00
-940.000E-03,+3.763819E+00,+2.703518E+00,+13.241206E+00
-937.500E-03,+3.884422E+00,+2.896985E+00,+12.713568E+00
-935.000E-03,+3.964824E+00,+2.984925E+00,+13.115578E+00
-932.500E-03,+4.085427E+00,+3.040201E+00,+13.643216E+00
-930.000E-03,+4.140704E+00,+3.241206E+00,+11.708543E+00
-927.500E-03,+4.206030E+00,+3.216080E+00,+11.834171E+00
-925.000E-03,+4.246231E+00,+3.417085E+00,+12.474874E+00
-922.500E-03,+4.301508E+00,+3.464824E+00,+10.376884E+00
-920.000E-03,+4.326633E+00,+3.603015E+00,+10.376884E+00
-917.500E-03,+4.326633E+00,+3.706030E+00,+11.231156E+00
-915.000E-03,+4.366834E+00,+3.723618E+00,+10.904523E+00
-912.500E-03,+4.349246E+00,+3.819095E+00,+10.904523E+00
-910.000E-03,+4.349246E+00,+3.804020E+00,+11.231156E+00
-907.500E-03,+4.326633E+00,+3.899497E+00,+11.432161E+00
-905.000E-03,+4.261307E+00,+3.819095E+00,+10.866834E+00
-902.500E-03,+4.206030E+00,+3.924623E+00,+9.020101E+00
-900.000E-03,+4.165829E+00,+3.851759E+00,+8.165829E+00
-897.500E-03,+4.085427E+00,+3.899497E+00,+7.776382E+00
-895.000E-03,+4.005025E+00,+3.891960E+00,+5.603015E+00
-892.500E-03,+3.899497E+00,+3.859296E+00,+1.834171E+00
-890.000E-03,+3.778894E+00,+3.964824E+00,+1.381910E+00
-887.500E-03,+3.683417E+00,+3.859296E+00,-829.146E-03
-885.000E-03,+3.562814E+00,+3.924623E+00,-3.190955E+00
-882.500E-03,+3.442211E+00,+3.844221E+00,-4.045226E+00
-880.000E-03,+3.321608E+00,+3.899497E+00,-5.364322E+00
-877.500E-03,+3.160804E+00,+3.786432E+00,-3.957287E+00
-875.000E-03,+3.000000E+00,+3.819095E+00,-3.316583E+00
-872.500E-03,+2.879397E+00,+3.771357E+00,-1.105528E+00
-870.000E-03,+2.718593E+00,+3.603015E+00,-540.201E-03
-867.500E-03,+2.557789E+00,+3.505025E+00,+175.879E-03
-865.000E-03,+2.396985E+00,+3.256281E+00,+2.474874E+00
-862.500E-03,+2.261307E+00,+3.263819E+00,+2.876884E+00
-860.000E-03,+2.115578E+00,+2.896985E+00,+3.517588E+00
-857.500E-03,+1.954774E+00,+2.879397E+00,+1.030151E+00
-855.000E-03,+1.793970E+00,+2.567839E+00,+703.518E-03
-852.500E-03,+1.658291E+00,+2.557789E+00,-1.633166E+00
-850.000E-03,+1.512563E+00,+2.381910E+00,-3.643216E+00
-847.500E-03,+1.391960E+00,+2.293970E+00,-4.120603E+00
-845.000E-03,+1.256281E+00,+2.206030E+00,-7.336684E+00
-842.500E-03,+1.110553E+00,+2.067839E+00,-7.173367E+00
-840.000E-03,+989.950E-03,+2.060302E+00,-7.060302E+00
-837.500E-03,+909.548E-03,+1.851759E+00,-8.467337E+00
-835.000E-03,+814.070E-03,+1.924623E+00,-7.462312E+00
-832.500E-03,+708.543E-03,+1.713568E+00,-4.924623E+00
-830.000E-03,+628.141E-03,+1.713568E+00,-3.718593E+00
-827.500E-03,+547.739E-03,+1.552764E+00,-3.756281E+00
-825.000E-03,+507.538E-03,+1.464824E+00,-4.560302E+00
-822.500E-03,+467.337E-03,+1.311558E+00,-2.349246E+00
-820.000E-03,+427.136E-03,+1.223618E+00,-2.236181E+00
-817.500E-03,+427.136E-03,+1.150754E+00,-1.231156E+00
-815.000E-03,+427.136E-03,+1.007538E+00,-829.146E-03
-812.500E-03,+412.060E-03,+1.030151E+00,-703.518E-03
-810.000E-03,+427.136E-03,+894.472E-03,+1.180904E+00
-807.500E-03,+444.724E-03,+886.935E-03,+3.957286E+00
-805.000E-03,+507.538E-03,+814.070E-03,+5.276382E+00
-802.500E-03,+547.739E-03,+788.945E-03,+7.726131E+00
-800.000E-03,+628.141E-03,+693.467E-03,+7.487437E+00
-797.500E-03,+685.930E-03,+645.729E-03,+7.412060E+00
-795.000E-03,+766.332E-03,+628.141E-03,+11.746231E+00
-792.500E-03,+869.347E-03,+547.739E-03,+12.386935E+00
-790.000E-03,+989.950E-03,+587.940E-03,+12.839196E+00
-787.500E-03,+1.110553E+00,+547.739E-03,+12.349246E+00
-785.000E-03,+1.190955E+00,+668.342E-03,+13.040201E+00
-782.500E-03,+1.329146E+00,+628.141E-03,+13.442211E+00
-780.000E-03,+1.472362E+00,+741.206E-03,+14.849246E+00
-777.500E-03,+1.633166E+00,+748.744E-03,+15.527638E+00
-775.000E-03,+1.771357E+00,+788.945E-03,+15.929648E+00
-772.500E-03,+1.914573E+00,+934.673E-03,+13.442211E+00
-770.000E-03,+2.075377E+00,+974.874E-03,+13.919598E+00
-767.500E-03,+2.221106E+00,+1.208543E+00,+14.359297E+00
-765.000E-03,+2.374372E+00,+1.231156E+00,+12.273869E+00
-762.500E-03,+2.517588E+00,+1.409548E+00,+11.909548E+00
-760.000E-03,+2.678392E+00,+1.537688E+00,+11.708543E+00
-757.500E-03,+2.839196E+00,+1.633166E+00,+12.110553E+00
-755.000E-03,+2.977387E+00,+1.924623E+00,+11.344221E+00
-752.500E-03,+3.120603E+00,+1.914573E+00,+10.741206E+00
-750.000E-03,+3.281407E+00,+2.213568E+00,+12.110553E+00
-747.500E-03,+3.402010E+00,+2.246231E+00,+12.072864E+00
-745.000E-03,+3.522613E+00,+2.414573E+00,+11.746231E+00
-742.500E-03,+3.643216E+00,+2.623116E+00,+11.344221E+00
-740.000E-03,+3.804020E+00,+2.670854E+00,+11.231156E+00
-737.500E-03,+3.884422E+00,+2.919598E+00,+11.432161E+00
-735.000E-03,+3.964824E+00,+2.896985E+00,+13.555276E+00
-732.500E-03,+4.060301E+00,+3.150754E+00,+13.756281E+00
-730.000E-03,+4.165829E+00,+3.120603E+00,+14.045226E+00
-727.500E-03,+4.206030E+00,+3.296482E+00,+11.633166E+00
-725.000E-03,+4.261307E+00,+3.361809E+00,+11.344221E+00
-722.500E-03,+4.326633E+00,+3.457286E+00,+11.180905E+00
-720.000E-03,+4.326633E+00,+3.658291E+00,+10.138191E+00
-717.500E-03,+4.349246E+00,+3.618090E+00,+10.025126E+00
-715.000E-03,+4.366834E+00,+3.763819E+00,+9.824121E+00
-712.500E-03,+4.366834E+00,+3.738693E+00,+12.839196E+00
-710.000E-03,+4.326633E+00,+3.899497E+00,+12.839196E+00
-707.500E-03,+4.309045E+00,+3.851759E+00,+12.072864E+00
-705.000E-03,+4.286432E+00,+3.884422E+00,+10.464824E+00
-702.500E-03,+4.206030E+00,+3.924623E+00,+9.786432E+00
-700.000E-03,+4.148241E+00,+3.844221E+00,+7.889447E+00
-697.500E-03,+4.085427E+00,+3.947236E+00,+6.721106E+00
-695.000E-03,+4.005025E+00,+3.844221E+00,+6.570352E+00
-692.500E-03,+3.907035E+00,+3.924623E+00,+3.718593E+00
-690.000E-03,+3.804020E+00,+3.866834E+00,-778.895E-03
-687.500E-03,+3.683417E+00,+3.899497E+00,-1.507538E+00
-685.000E-03,+3.562814E+00,+3.932161E+00,-4.648241E+00
-682.500E-03,+3.442211E+00,+3.924623E+00,-2.474874E+00
-680.000E-03,+3.304020E+00,+3.979899E+00,-1.746231E+00
-677.500E-03,+3.160804E+00,+3.804020E+00,-3.153266E+00
-675.000E-03,+3.000000E+00,+3.859296E+00,-3.190955E+00
-672.500E-03,+2.879397E+00,+3.618090E+00,-3.316583E+00
-670.000E-03,+2.695980E+00,+3.658291E+00,+376.884E-03
-667.500E-03,+2.557789E+00,+3.409548E+00,+942.211E-03
-665.000E-03,+2.396985E+00,+3.361809E+00,+1.708543E+00
-662.500E-03,+2.276382E+00,+3.128141E+00,+1.871859E+00
-660.000E-03,+2.115578E+00,+3.015075E+00,+1.783920E+00
-657.500E-03,+1.954774E+00,+2.849246E+00,+741.206E-03
-655.000E-03,+1.793970E+00,+2.630653E+00,-376.884E-03
-652.500E-03,+1.673367E+00,+2.623116E+00,-628.141E-03
-650.000E-03,+1.512563E+00,+2.374372E+00,-4.761307E+00
-647.500E-03,+1.376884E+00,+2.396985E+00,-5.251256E+00
-645.000E-03,+1.231156E+00,+2.155779E+00,-5.653266E+00
-642.500E-03,+1.128141E+00,+2.236181E+00,-8.341709E+00
-640.000E-03,+989.950E-03,+2.020101E+00,-8.065327E+00
-637.500E-03,+909.548E-03,+2.012563E+00,-7.864322E+00
-635.000E-03,+788.945E-03,+1.884422E+00,-5.251256E+00
-632.500E-03,+708.543E-03,+1.771357E+00,-4.685930E+00
-630.000E-03,+645.729E-03,+1.643216E+00,-3.278895E+00
-627.500E-03,+587.940E-03,+1.479900E+00,-3.718593E+00
-625.000E-03,+532.663E-03,+1.457286E+00,-3.919598E+00
-622.500E-03,+467.337E-03,+1.241206E+00,-1.947236E+00
-620.000E-03,+427.136E-03,+1.281407E+00,-1.507538E+00
-617.500E-03,+427.136E-03,+1.070352E+00,-1.344221E+00
-615.000E-03,+386.935E-03,+1.070352E+00,+25.126E-03
-612.500E-03,+427.136E-03,+934.673E-03,-502.513E-03
-610.000E-03,+427.136E-03,+902.010E-03,-904.523E-03
-607.500E-03,+467.337E-03,+829.146E-03,+3.316583E+00
-605.000E-03,+484.925E-03,+766.332E-03,+6.080402E+00
-602.500E-03,+572.864E-03,+766.332E-03,+8.492462E+00
-600.000E-03,+605.528E-03,+628.141E-03,+9.020101E+00
-597.500E-03,+708.543E-03,+628.141E-03,+9.736181E+00
-595.000E-03,+788.945E-03,+587.940E-03,+9.736181E+00
-592.500E-03,+886.935E-03,+613.065E-03,+10.829146E+00
-590.000E-03,+989.950E-03,+587.940E-03,+10.942211E+00
-587.500E-03,+1.070352E+00,+645.729E-03,+10.942211E+00
-585.000E-03,+1.168342E+00,+678.392E-03,+12.751256E+00
-582.500E-03,+1.351759E+00,+645.729E-03,+13.919598E+00
-580.000E-03,+1.472362E+00,+773.869E-03,+14.648241E+00
-577.500E-03,+1.610553E+00,+748.744E-03,+15.452261E+00
-575.000E-03,+1.753769E+00,+909.548E-03,+14.761307E+00
-572.500E-03,+1.914573E+00,+886.935E-03,+14.359297E+00
-570.000E-03,+2.052764E+00,+1.022613E+00,+14.158292E+00
-567.500E-03,+2.195980E+00,+1.175879E+00,+14.246231E+00
-565.000E-03,+2.356784E+00,+1.208543E+00,+14.648241E+00
-562.500E-03,+2.535176E+00,+1.457286E+00,+13.354271E+00
-560.000E-03,+2.678392E+00,+1.432161E+00,+13.040201E+00
-557.500E-03,+2.839196E+00,+1.706030E+00,+11.909548E+00
-555.000E-03,+2.977387E+00,+1.819095E+00,+10.427136E+00
-552.500E-03,+3.120603E+00,+1.987437E+00,+10.339196E+00
-550.000E-03,+3.256281E+00,+2.195980E+00,+10.025126E+00
-547.500E-03,+3.402010E+00,+2.268844E+00,+10.502513E+00
-545.000E-03,+3.545226E+00,+2.557789E+00,+10.339196E+00
-542.500E-03,+3.683417E+00,+2.557789E+00,+9.824121E+00
-540.000E-03,+3.778894E+00,+2.816583E+00,+12.148241E+00
-537.500E-03,+3.884422E+00,+2.849246E+00,+12.311558E+00
-535.000E-03,+3.964824E+00,+3.015075E+00,+12.349246E+00
-532.500E-03,+4.060301E+00,+3.160804E+00,+13.643216E+00
-530.000E-03,+4.125628E+00,+3.175879E+00,+14.246231E+00
-527.500E-03,+4.206030E+00,+3.361809E+00,+14.723618E+00
-525.000E-03,+4.246231E+00,+3.321608E+00,+13.040201E+00
-522.500E-03,+4.286432E+00,+3.522613E+00,+12.713568E+00
-520.000E-03,+4.326633E+00,+3.505025E+00,+12.035176E+00
-517.500E-03,+4.341709E+00,+3.643216E+00,+11.180905E+00
-515.000E-03,+4.366834E+00,+3.746231E+00,+10.829146E+00
-512.500E-03,+4.366834E+00,+3.746231E+00,+10.339196E+00
-510.000E-03,+4.341709E+00,+3.884422E+00,+10.339196E+00
-507.500E-03,+4.309045E+00,+3.844221E+00,+10.226131E+00
-505.000E-03,+4.246231E+00,+3.939698E+00,+10.540201E+00
-502.500E-03,+4.228643E+00,+3.859296E+00,+9.221106E+00
-500.000E-03,+4.165829E+00,+3.939698E+00,+8.819096E+00
-497.500E-03,+4.085427E+00,+3.891960E+00,+7.814070E+00
-495.000E-03,+4.005025E+00,+3.914573E+00,+4.321608E+00
-492.500E-03,+3.907035E+00,+3.947236E+00,+3.316583E+00
-490.000E-03,+3.804020E+00,+3.899497E+00,+703.518E-03
-487.500E-03,+3.706030E+00,+3.979899E+00,-2.035176E+00
-485.000E-03,+3.537688E+00,+3.899497E+00,-2.437186E+00
-482.500E-03,+3.424623E+00,+3.939698E+00,-4.045226E+00
-480.000E-03,+3.281407E+00,+3.819095E+00,-4.283920E+00
-477.500E-03,+3.160804E+00,+3.884422E+00,-4.271357E+00
-475.000E-03,+3.000000E+00,+3.771357E+00,-2.386935E+00
-472.500E-03,+2.879397E+00,+3.763819E+00,-389.447E-03
-470.000E-03,+2.718593E+00,+3.625628E+00,+1.670854E+00
-467.500E-03,+2.575377E+00,+3.442211E+00,+1.670854E+00
-465.000E-03,+2.422111E+00,+3.354271E+00,+1.469849E+00
-462.500E-03,+2.261307E+00,+3.040201E+00,+1.030151E+00
-460.000E-03,+2.100503E+00,+3.022613E+00,+577.889E-03
-457.500E-03,+1.954774E+00,+2.736181E+00,+175.879E-03
-455.000E-03,+1.793970E+00,+2.758794E+00,-829.146E-03
-452.500E-03,+1.658291E+00,+2.487437E+00,-3.316583E+00
-450.000E-03,+1.512563E+00,+2.510050E+00,-3.718593E+00
-447.500E-03,+1.391960E+00,+2.301508E+00,-5.125628E+00
-445.000E-03,+1.231156E+00,+2.253769E+00,-6.005025E+00
-442.500E-03,+1.110553E+00,+2.155779E+00,-6.570352E+00
-440.000E-03,+989.950E-03,+2.012563E+00,-5.929648E+00
-437.500E-03,+894.472E-03,+1.979900E+00,-5.929648E+00
-435.000E-03,+788.945E-03,+1.738693E+00,-6.256281E+00
-432.500E-03,+708.543E-03,+1.778894E+00,-5.565327E+00
-430.000E-03,+668.342E-03,+1.570352E+00,-5.251256E+00
-427.500E-03,+587.940E-03,+1.618090E+00,-3.756281E+00
-425.000E-03,+507.538E-03,+1.376884E+00,-1.871859E+00
-422.500E-03,+467.337E-03,+1.369347E+00,-1.381910E+00
-420.000E-03,+427.136E-03,+1.190955E+00,+904.523E-03
-417.500E-03,+404.523E-03,+1.087940E+00,-1.582915E+00
-415.000E-03,+404.523E-03,+989.950E-03,-2.512563E+00
-412.500E-03,+427.136E-03,+909.548E-03,-866.834E-03
-410.000E-03,+427.136E-03,+949.749E-03,+2.989950E+00
-407.500E-03,+452.261E-03,+839.196E-03,+5.000000E+00
-405.000E-03,+507.538E-03,+829.146E-03,+3.555276E+00
-402.500E-03,+547.739E-03,+726.131E-03,+5.000000E+00
-400.000E-03,+628.141E-03,+748.744E-03,+5.716080E+00
-397.500E-03,+685.930E-03,+668.342E-03,+8.015075E+00
-395.000E-03,+788.945E-03,+668.342E-03,+8.932161E+00
-392.500E-03,+869.347E-03,+628.141E-03,+9.698492E+00
-390.000E-03,+989.950E-03,+587.940E-03,+13.592965E+00
-387.500E-03,+1.110553E+00,+668.342E-03,+13.442211E+00
-385.000E-03,+1.190955E+00,+572.864E-03,+13.040201E+00
-382.500E-03,+1.351759E+00,+693.467E-03,+16.934673E+00
-380.000E-03,+1.472362E+00,+668.342E-03,+16.570352E+00
-377.500E-03,+1.618090E+00,+748.744E-03,+16.168342E+00
-375.000E-03,+1.753769E+00,+788.945E-03,+14.761307E+00
-372.500E-03,+1.914573E+00,+846.734E-03,+14.158292E+00
-370.000E-03,+2.052764E+00,+1.030151E+00,+13.391960E+00
-367.500E-03,+2.213568E+00,+1.055276E+00,+13.115578E+00
-365.000E-03,+2.356784E+00,+1.329146E+00,+12.952261E+00
-362.500E-03,+2.517588E+00,+1.351759E+00,+12.713568E+00
-360.000E-03,+2.678392E+00,+1.570352E+00,+10.628141E+00
-357.500E-03,+2.839196E+00,+1.658291E+00,+10.138191E+00
