112;816;855;45104;
105;822;856;46184;
105;819;856;47260;
119;823;860;48340;
119;824;856;49416;
154;830;856;50492;
112;830;858;51568;
112;825;863;52644;
154;828;859;53720;
119;831;859;54796;
133;830;861;55864;
154;828;865;56940;
175;828;863;58016;
161;831;864;59092;
175;828;864;60160;
196;830;863;61236;
196;831;864;62312;
196;828;864;63388;
210;831;867;64460;
225;828;868;4;
245;827;867;1072;
259;830;867;2152;
267;829;867;3232;
273;828;866;4312;
295;829;868;5392;
309;830;868;6468;
309;830;867;7544;
330;829;871;8624;
344;828;868;9704;
344;830;867;10784;
365;828;866;11864;
372;827;865;12944;
372;822;865;14020;
379;822;864;15100;
386;819;865;16176;
386;817;863;17256;
386;817;863;18332;
393;812;865;19408;
393;812;864;20492;
393;808;860;21580;
393;807;862;22648;
393;804;860;23728;
379;803;857;24800;
386;803;859;25876;
379;801;859;26952;
365;797;856;28032;
365;798;855;29112;
344;798;856;30196;
337;796;851;31272;
337;795;851;32352;
323;794;854;33432;
309;793;854;34512;
301;792;852;35592;
301;795;852;36668;
273;795;852;37744;
267;793;849;38820;
245;796;851;39900;
239;799;851;40992;
225;799;849;42068;
245;796;848;43148;
196;802;851;44224;
189;799;847;45304;
168;801;848;46380;
168;803;847;47456;
154;805;849;48532;
161;806;848;49608;
133;812;847;50684;
133;810;850;51760;
126;811;852;52840;
119;814;854;53920;
112;815;853;54988;
119;816;854;56064;
133;819;854;57140;
112;821;856;58216;
98;824;855;59292;
105;824;856;60368;
119;828;856;61456;
140;828;860;62540;
119;828;861;63620;
119;828;862;64700;
119;827;860;240;
126;830;862;1308;
140;829;863;2384;
168;830;864;3460;
161;830;864;4536;
175;830;865;5612;
189;830;865;6688;
189;829;864;7760;
189;829;867;8832;
253;831;867;9912;
217;831;865;10992;
245;828;865;12064;
253;830;865;13144;
267;828;867;14224;
281;830;867;15300;
295;830;867;16376;
301;830;865;17468;
309;827;868;18544;
323;828;866;19620;
330;830;868;20696;
344;825;866;21772;
358;825;870;22848;
379;823;865;23924;
372;822;869;25000;
386;819;865;26076;
379;819;867;27152;
379;815;865;28228;
393;816;865;29304;
386;813;864;30384;
393;812;864;31464;
393;809;864;32540;
386;806;862;33616;
386;804;862;34692;
386;803;859;35772;
386;803;859;36848;
386;799;856;37940;
365;800;857;39020;
365;797;856;40096;
351;798;856;41184;
344;793;854;42260;
330;793;853;43336;
323;796;854;44412;
309;796;851;45488;
309;797;850;46568;
287;795;849;47648;
273;796;849;48728;
267;795;847;49804;
253;796;847;50880;
245;797;847;51956;
239;798;845;53032;
217;795;847;54112;
196;798;847;55192;
210;800;847;56272;
210;803;849;57356;
168;803;847;58440;
154;804;849;59516;
154;809;848;60596;
168;810;849;61672;
133;810;849;62752;
119;814;850;63832;
119;815;852;64908;
112;812;851;452;
105;816;851;1532;
105;817;854;2608;
105;818;855;3684;
105;821;856;4764;
98;824;857;5844;
105;828;856;6912;
105;825;859;7992;
105;824;860;9068;
112;828;860;10148;
112;830;860;11224;
126;830;861;12308;
133;830;861;13392;
189;830;860;14468;
147;828;864;15544;
161;831;864;16612;
168;828;864;17688;
189;829;865;18764;
231;831;865;19836;
210;831;868;20908;
217;831;865;21980;
231;828;868;23060;
245;831;868;24140;
259;830;867;25220;
273;831;867;26296;
281;828;868;27372;
295;827;868;28448;
301;827;865;29528;
309;831;867;30608;
330;830;867;31684;
337;830;867;32760;
344;828;865;33844;
351;825;868;34920;
358;824;868;35996;
372;824;867;37076;
386;819;865;38152;
379;817;867;39228;
393;819;863;40304;
379;816;863;41380;
393;812;864;42456;
393;811;862;43532;
393;807;862;44612;
400;806;860;45692;
386;804;859;46772;
